I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.028,,,,,0.039,0.033,-0.025,,,
,-0.029,,,,,0.04,0.03,-0.024,,,
,-0.033,,,,,0.035,0.028,-0.025,,,
,-0.034,,,,,0.035,0.025,-0.024,,,
,-0.039,,,,,0.034,0.023,-0.025,,,
,-0.04,,,,,0.035,0.02,-0.023,,,
,-0.045,,,,,0.032,0.018,-0.029,,,
,-0.044,,,,,0.029,0.009,-0.04,,,
,-0.045,,,,,0.03,0.001,-0.048,,,
,-0.044,,,,,0.029,-0.004,-0.054,,,
,-0.045,,,,,0.03,-0.008,-0.058,,,
,-0.043,,,,,0.028,-0.01,-0.069,,,
,-0.058,,,,,0.024,-0.013,-0.08,,,
,-0.065,,,,,0.025,-0.015,-0.085,,,
,-0.075,,,,,0.024,-0.018,-0.09,,,
,-0.077,,,,,0.025,-0.021,-0.086,,,
,-0.074,,,,,0.024,-0.024,-0.084,,,
,-0.075,,,,,0.025,-0.026,-0.081,,,
,-0.074,,,,,0.024,-0.029,-0.079,,,
,-0.075,,,,,0.025,-0.031,-0.078,,,
,-0.074,,,,,0.024,-0.035,-0.075,,,
,-0.075,,,,,0.026,-0.032,-0.073,,,
,-0.074,,,,,0.023,-0.028,-0.069,,,
,-0.075,,,,,0.026,-0.024,-0.07,,,
,-0.074,,,,,0.022,-0.02,-0.065,,,
,-0.075,,,,,0.031,-0.017,-0.065,,,
,-0.074,,,,,0.046,-0.012,-0.061,,,
,-0.075,,,,,0.045,-0.012,-0.05,,,
,-0.075,,,,,0.042,-0.058,-0.098,,,
,-0.07,,,,,0.039,-0.072,-0.114,,,
,-0.066,,,,,0.042,-0.068,-0.107,,,
,-0.062,,,,,0.046,-0.071,-0.107,,,
,-0.057,,,,,0.043,-0.067,-0.1,,,
,-0.038,,,,,0.047,-0.037,-0.05,,,
,-0.018,,,,,0.041,-0.003,0.022,,,
,0.001,,,,,0.05,0.047,0.105,,,
,0.021,,,,,0.018,0.08,0.205,,,
,0.04,,,,,-0.094,0.005,0.227,,,
,0.055,,,,,-0.224,-0.07,0.275,,,
,0.073,,,,,-0.415,-0.246,0.249,,,
,0.077,,,,,-0.599,-0.567,0.093,,,
,0.074,,,,,-0.698,-0.963,-0.262,,,
,0.075,,,,,-0.784,-1.31,-0.568,,,
,0.074,,,,,-0.87,-1.547,-0.815,,,
,0.059,,,,,-0.881,-1.686,-1.064,,,
,0.041,,,,,-0.822,-1.73,-1.275,,,
,0.021,,,,,-0.713,-1.581,-1.268,,,
,0.005,,,,,-0.623,-1.297,-1.103,,,
,-0.002,,,,,-0.507,-1.04,-0.924,,,
,-0.011,,,,,-0.396,-0.82,-0.736,,,
,-0.015,,,,,-0.287,-0.608,-0.543,,,
,-0.021,,,,,-0.191,-0.409,-0.38,,,
,-0.03,,,,,-0.099,-0.23,-0.25,,,
,-0.035,,,,,-0.005,-0.075,-0.129,,,
,-0.03,,,,,0.028,0.004,-0.047,,,
,-0.03,,,,,0.035,0.023,-0.019,,,
,-0.028,,,,,0.05,0.038,-0.013,,,
,-0.024,,,,,0.059,0.054,-0.004,,,
,-0.025,,,,,0.065,0.065,0.0,,,
,-0.02,,,,,0.065,0.076,0.009,,,
,-0.019,,,,,0.07,0.083,0.022,,,
,-0.019,,,,,0.07,0.092,0.033,,,
,-0.015,,,,,0.076,0.095,0.046,,,
,-0.014,,,,,0.074,0.1,0.049,,,
,-0.013,,,,,0.071,0.104,0.052,,,
,-0.009,,,,,0.068,0.108,0.054,,,
,-0.01,,,,,0.07,0.112,0.057,,,
,-0.008,,,,,0.069,0.115,0.06,,,
,-0.005,,,,,0.07,0.12,0.06,,,
,-0.004,,,,,0.069,0.119,0.059,,,
,-0.005,,,,,0.07,0.121,0.06,,,
,-0.004,,,,,0.064,0.124,0.058,,,
,-0.005,,,,,0.065,0.125,0.062,,,
,-0.004,,,,,0.064,0.123,0.078,,,
,-0.005,,,,,0.065,0.136,0.086,,,
,-0.004,,,,,0.064,0.137,0.091,,,
,-0.005,,,,,0.065,0.132,0.098,,,
,-0.004,,,,,0.063,0.13,0.093,,,
,-0.005,,,,,0.06,0.157,0.096,,,
,-0.004,,,,,0.059,0.159,0.092,,,
,-0.006,,,,,0.06,0.154,0.115,,,
,-0.002,,,,,0.058,0.147,0.122,,,
,0.0,,,,,0.061,0.147,0.113,,,
,0.003,,,,,0.057,0.17,0.127,,,
,0.004,,,,,0.077,0.185,0.165,,,
,0.012,,,,,0.094,0.205,0.186,,,
,0.022,,,,,0.086,0.204,0.184,,,
,0.029,,,,,0.084,0.204,0.184,,,
,0.038,,,,,0.079,0.205,0.185,,,
,0.044,,,,,0.076,0.197,0.178,,,
,0.047,,,,,0.071,0.209,0.195,,,
,0.055,,,,,0.067,0.244,0.232,,,
,0.063,,,,,0.064,0.244,0.228,,,
,0.075,,,,,0.065,0.25,0.245,,,
,0.097,,,,,0.06,0.279,0.285,,,
,0.103,,,,,0.059,0.279,0.286,,,
,0.112,,,,,0.06,0.295,0.323,,,
,0.115,,,,,0.055,0.305,0.344,,,
,0.12,,,,,0.055,0.323,0.36,,,
,0.123,,,,,0.053,0.341,0.382,,,
,0.128,,,,,0.049,0.351,0.388,,,
,0.139,,,,,0.05,0.363,0.417,,,
,0.15,,,,,0.05,0.365,0.429,,,
,0.157,,,,,0.055,0.37,0.432,,,
,0.165,,,,,0.054,0.374,0.436,,,
,0.161,,,,,0.055,0.371,0.44,,,
,0.157,,,,,0.054,0.362,0.433,,,
,0.154,,,,,0.055,0.354,0.424,,,
,0.153,,,,,0.054,0.349,0.417,,,
,0.147,,,,,0.056,0.333,0.405,,,
,0.145,,,,,0.06,0.31,0.377,,,
,0.139,,,,,0.059,0.29,0.333,,,
,0.118,,,,,0.059,0.267,0.292,,,
,0.098,,,,,0.06,0.247,0.264,,,
,0.078,,,,,0.059,0.224,0.232,,,
,0.058,,,,,0.06,0.204,0.19,,,
,0.04,,,,,0.058,0.181,0.156,,,
,0.025,,,,,0.054,0.151,0.125,,,
,0.008,,,,,0.055,0.116,0.1,,,
,0.0,,,,,0.053,0.099,0.081,,,
,0.0,,,,,0.049,0.089,0.06,,,
,-0.004,,,,,0.049,0.078,0.041,,,
,-0.006,,,,,0.05,0.068,0.024,,,
,-0.009,,,,,0.047,0.054,0.009,,,
,-0.011,,,,,0.044,0.041,-0.007,,,
,-0.014,,,,,0.045,0.028,-0.022,,,
,-0.016,,,,,0.042,0.017,-0.03,,,
,-0.02,,,,,0.039,0.015,-0.029,,,
,-0.022,,,,,0.04,0.014,-0.033,,,
,-0.025,,,,,0.038,0.015,-0.039,,,
,-0.027,,,,,0.053,0.011,-0.04,,,
,-0.037,,,,,0.057,0.01,-0.039,,,
,-0.04,,,,,0.053,0.009,-0.04,,,
,-0.045,,,,,0.056,0.01,-0.047,,,
,-0.044,,,,,0.053,0.005,-0.054,,,
,-0.045,,,,,0.056,0.005,-0.054,,,
,-0.044,,,,,0.053,0.003,-0.055,,,
,-0.049,,,,,0.056,0.007,-0.054,,,
,-0.049,,,,,0.051,0.025,-0.055,,,
,-0.05,,,,,0.064,0.043,-0.054,,,
,-0.049,,,,,0.084,0.047,-0.055,,,
,-0.052,,,,,0.076,0.037,-0.06,,,
,-0.055,,,,,0.074,0.031,-0.06,,,
,-0.055,,,,,0.069,0.026,-0.059,,,
,-0.054,,,,,0.065,0.019,-0.06,,,
,-0.055,,,,,0.061,0.01,-0.059,,,
,-0.053,,,,,0.057,0.013,-0.059,,,
,-0.049,,,,,0.054,0.026,-0.06,,,
,-0.05,,,,,0.048,0.032,-0.065,,,
,-0.049,,,,,0.07,0.042,-0.064,,,
,-0.05,,,,,0.081,0.041,-0.065,,,
,-0.049,,,,,0.064,0.032,-0.064,,,
,-0.05,,,,,0.054,0.025,-0.065,,,
,-0.047,,,,,0.041,0.022,-0.064,,,
,-0.044,,,,,0.036,0.013,-0.065,,,
,-0.045,,,,,0.034,0.006,-0.064,,,
,-0.044,,,,,0.035,0.002,-0.065,,,
,-0.045,,,,,0.033,-0.001,-0.064,,,
,-0.044,,,,,0.03,-0.005,-0.064,,,
,-0.045,,,,,0.029,-0.006,-0.065,,,
,-0.041,,,,,0.03,-0.01,-0.064,,,
,-0.039,,,,,0.028,-0.011,-0.067,,,
,-0.036,,,,,0.024,-0.015,-0.069,,,
,-0.034,,,,,0.025,-0.016,-0.064,,,
,-0.031,,,,,0.022,-0.022,-0.061,,,
,-0.028,,,,,0.039,-0.011,-0.056,,,
,-0.025,,,,,0.046,0.001,-0.052,,,
,-0.023,,,,,0.044,0.015,-0.048,,,
,-0.02,,,,,0.044,0.027,-0.044,,,
,-0.018,,,,,0.047,0.034,-0.04,,,
,-0.014,,,,,0.053,0.037,-0.037,,,
,-0.013,,,,,0.045,0.045,-0.032,,,
,-0.009,,,,,0.045,0.053,-0.029,,,
,-0.01,,,,,0.042,0.049,-0.024,,,
,-0.013,,,,,0.038,0.045,-0.02,,,
,-0.016,,,,,0.034,0.042,-0.016,,,
,-0.019,,,,,0.033,0.036,-0.012,,,
,-0.021,,,,,0.028,0.035,-0.009,,,
,-0.024,,,,,0.031,0.032,-0.018,,,
,-0.026,,,,,0.027,0.028,-0.021,,,
,-0.029,,,,,0.025,0.023,-0.026,,,
,-0.032,,,,,0.024,0.02,-0.028,,,
,-0.035,,,,,,,,-0.042,-0.049,0.081
,-0.037,,,,,,,,-0.043,-0.049,0.079
,-0.04,,,,,,,,-0.051,-0.051,0.081
,-0.042,,,,,,,,-0.057,-0.055,0.085
,-0.045,,,,,,,,-0.061,-0.061,0.085
,-0.045,,,,,,,,-0.057,-0.068,0.084
,-0.051,,,,,,,,-0.084,-0.08,0.085
,-0.047,,,,,,,,-0.093,-0.088,0.084
,-0.06,,,,,,,,-0.077,-0.072,0.085
,-0.07,,,,,,,,-0.076,-0.072,0.084
,-0.069,,,,,,,,-0.06,-0.053,0.086
,-0.07,,,,,,,,-0.103,-0.094,0.079
,-0.074,,,,,,,,-0.152,-0.121,0.068
,-0.075,,,,,,,,-0.14,-0.111,0.058
,-0.074,,,,,,,,-0.142,-0.117,0.047
,-0.071,,,,,,,,-0.136,-0.112,0.04
,-0.069,,,,,,,,-0.137,-0.11,0.039
,-0.07,,,,,,,,-0.131,-0.109,0.04
,-0.069,,,,,,,,-0.131,-0.11,0.036
,-0.07,,,,,,,,-0.126,-0.109,0.034
,-0.069,,,,,,,,-0.126,-0.11,0.035
,-0.07,,,,,,,,-0.12,-0.11,0.034
,-0.069,,,,,,,,-0.121,-0.109,0.031
,-0.07,,,,,,,,-0.115,-0.11,0.029
,-0.069,,,,,,,,-0.116,-0.107,0.03
,-0.07,,,,,,,,-0.109,-0.105,0.025
,-0.069,,,,,,,,-0.111,-0.101,0.025
,-0.07,,,,,,,,-0.106,-0.1,0.024
,-0.068,,,,,,,,-0.095,-0.086,0.026
,-0.044,,,,,,,,-0.082,-0.055,0.035
,-0.019,,,,,,,,-0.052,-0.028,0.051
,0.001,,,,,,,,0.029,0.025,0.072
,0.015,,,,,,,,0.147,0.083,0.107
,0.028,,,,,,,,0.292,0.159,0.159
,0.042,,,,,,,,0.426,0.263,0.221
,0.059,,,,,,,,0.579,0.399,0.313
,0.101,,,,,,,,0.633,0.516,0.402
,0.105,,,,,,,,0.439,0.429,0.363
,0.095,,,,,,,,0.057,0.215,0.311
,0.087,,,,,,,,-0.192,0.105,0.279
,0.082,,,,,,,,-0.427,-0.014,0.23
,0.053,,,,,,,,-0.696,-0.164,0.139
,0.021,,,,,,,,-0.919,-0.309,0.087
,0.001,,,,,,,,-0.891,-0.32,0.059
,-0.011,,,,,,,,-0.769,-0.293,0.032
,-0.024,,,,,,,,-0.65,-0.268,0.036
,-0.038,,,,,,,,-0.52,-0.23,0.033
,-0.035,,,,,,,,-0.401,-0.184,0.036
,-0.034,,,,,,,,-0.292,-0.149,0.033
,-0.03,,,,,,,,-0.19,-0.116,0.036
,-0.03,,,,,,,,-0.112,-0.09,0.033
,-0.026,,,,,,,,-0.07,-0.073,0.036
,-0.024,,,,,,,,-0.052,-0.058,0.034
,-0.024,,,,,,,,-0.034,-0.04,0.035
,-0.019,,,,,,,,-0.014,-0.031,0.033
,-0.019,,,,,,,,-0.009,-0.04,0.036
,-0.014,,,,,,,,-0.01,-0.045,0.033
,-0.015,,,,,,,,-0.009,-0.044,0.036
,-0.011,,,,,,,,-0.01,-0.045,0.03
,-0.01,,,,,,,,-0.009,-0.044,0.03
,-0.009,,,,,,,,-0.011,-0.045,0.024
,-0.004,,,,,,,,0.0,-0.044,0.025
,-0.005,,,,,,,,0.029,-0.024,0.027
,-0.004,,,,,,,,0.05,0.008,0.062
,0.0,,,,,,,,0.044,0.02,0.064
,0.0,,,,,,,,0.033,-0.002,0.046
,0.0,,,,,,,,0.022,-0.019,0.035
,0.001,,,,,,,,0.015,-0.043,0.022
,0.005,,,,,,,,0.021,-0.047,0.039
,0.004,,,,,,,,0.018,-0.044,0.051
,0.006,,,,,,,,0.021,-0.041,0.049
,0.009,,,,,,,,0.017,-0.039,0.05
,0.01,,,,,,,,0.026,-0.035,0.049
,0.009,,,,,,,,0.041,-0.034,0.05
,0.011,,,,,,,,0.04,-0.033,0.049
,0.016,,,,,,,,0.039,-0.024,0.05
,0.019,,,,,,,,0.056,-0.016,0.049
,0.021,,,,,,,,0.067,-0.01,0.049
,0.026,,,,,,,,0.063,-0.003,0.05
,0.029,,,,,,,,0.065,0.008,0.049
,0.031,,,,,,,,0.065,0.013,0.05
,0.035,,,,,,,,0.078,0.023,0.049
,0.039,,,,,,,,0.089,0.034,0.051
,0.04,,,,,,,,0.102,0.047,0.054
,0.045,,,,,,,,0.113,0.056,0.056
,0.045,,,,,,,,0.129,0.065,0.06
,0.053,,,,,,,,0.14,0.07,0.061
,0.059,,,,,,,,0.155,0.075,0.067
,0.062,,,,,,,,0.171,0.087,0.07
,0.068,,,,,,,,0.2,0.102,0.081
,0.082,,,,,,,,0.213,0.108,0.093
,0.098,,,,,,,,0.234,0.123,0.103
,0.106,,,,,,,,0.256,0.144,0.112
,0.114,,,,,,,,0.286,0.172,0.125
,0.12,,,,,,,,0.301,0.182,0.129
,0.123,,,,,,,,0.314,0.19,0.138
,0.136,,,,,,,,0.339,0.199,0.148
,0.145,,,,,,,,0.356,0.214,0.15
,0.155,,,,,,,,0.363,0.229,0.152
,0.159,,,,,,,,0.372,0.232,0.155
,0.169,,,,,,,,0.376,0.236,0.15
,0.172,,,,,,,,0.385,0.24,0.147
,0.169,,,,,,,,0.384,0.235,0.142
,0.166,,,,,,,,0.385,0.234,0.139
,0.164,,,,,,,,0.385,0.229,0.134
,0.161,,,,,,,,0.371,0.228,0.131
,0.16,,,,,,,,0.344,0.214,0.126
,0.156,,,,,,,,0.326,0.198,0.123
,0.136,,,,,,,,0.293,0.182,0.118
,0.121,,,,,,,,0.262,0.169,0.102
,0.104,,,,,,,,0.225,0.144,0.083
,0.086,,,,,,,,0.187,0.122,0.064
,0.066,,,,,,,,0.138,0.084,0.047
,0.052,,,,,,,,0.104,0.055,0.032
,0.035,,,,,,,,0.079,0.043,0.015
,0.021,,,,,,,,0.062,0.03,0.0
,0.011,,,,,,,,0.039,0.016,-0.014
,0.0,,,,,,,,0.024,0.009,-0.014
,-0.009,,,,,,,,0.008,0.0,-0.015
,-0.014,,,,,,,,0.0,-0.005,-0.015
,-0.019,,,,,,,,-0.017,-0.017,-0.023
,-0.02,,,,,,,,-0.016,-0.043,-0.015
,-0.023,,,,,,,,-0.035,-0.074,-0.036
,-0.028,,,,,,,,-0.077,-0.082,-0.07
,-0.03,,,,,,,,-0.073,-0.078,-0.062
,-0.033,,,,,,,,-0.076,-0.08,-0.066
,-0.035,,,,,,,,-0.074,-0.079,-0.064
,-0.034,,,,,,,,-0.075,-0.08,-0.064
,-0.035,,,,,,,,-0.074,-0.079,-0.058
,-0.034,,,,,,,,-0.075,-0.08,-0.06
,-0.035,,,,,,,,-0.074,-0.075,-0.059
,-0.034,,,,,,,,-0.075,-0.074,-0.06
,-0.039,,,,,,,,-0.074,-0.075,-0.055
,-0.039,,,,,,,,-0.075,-0.075,-0.055
,-0.04,,,,,,,,-0.074,-0.074,-0.054
,-0.039,,,,,,,,-0.074,-0.074,-0.055
,-0.04,,,,,,,,-0.074,-0.074,-0.054
,-0.039,,,,,,,,-0.079,-0.079,-0.05
,-0.04,,,,,,,,-0.08,-0.08,-0.049
,-0.045,,,,,,,,-0.079,-0.079,-0.05
,-0.045,,,,,,,,-0.08,-0.08,-0.049
,-0.044,,,,,,,,-0.079,-0.079,-0.05
,-0.045,,,,,,,,-0.08,-0.08,-0.049
,-0.044,,,,,,,,-0.079,-0.079,-0.05
,-0.045,,,,,,,,-0.08,-0.08,-0.049
,-0.044,,,,,,,,-0.079,-0.079,-0.05
,-0.045,,,,,,,,-0.08,-0.08,-0.049
,-0.044,,,,,,,,-0.079,-0.079,-0.05
,-0.045,,,,,,,,-0.08,-0.079,-0.049
,-0.044,,,,,,,,-0.079,-0.08,-0.05
,-0.044,,,,,,,,-0.079,-0.079,-0.048
,-0.045,,,,,,,,-0.074,-0.074,-0.045
,-0.043,,,,,,,,-0.075,-0.075,-0.044
,-0.039,,,,,,,,-0.074,-0.074,-0.045
,-0.038,,,,,,,,-0.075,-0.075,-0.044
,-0.034,,,,,,,,-0.07,-0.07,-0.045
,-0.035,,,,,,,,-0.07,-0.07,-0.044
,-0.029,,,,,,,,-0.069,-0.069,-0.045
,-0.03,,,,,,,,-0.07,-0.07,-0.044
,-0.027,,,,,,,,-0.067,-0.068,-0.045
,-0.025,,,,,,,,-0.064,-0.064,-0.044
,-0.021,,,,,,,,-0.065,-0.065,-0.045
,-0.02,,,,,,,,-0.064,-0.064,-0.044
,-0.019,,,,,,,,-0.065,-0.065,-0.045
,-0.015,,,,,,,,-0.063,-0.062,-0.043
,-0.014,,,,,,,,-0.058,-0.054,-0.038
,-0.018,,,,,,,,-0.055,-0.047,-0.034
,-0.02,,,,,,,,-0.049,-0.038,-0.033
,-0.023,,,,,,,,-0.05,-0.031,-0.028
,-0.025,,,,,,,,-0.044,-0.027,-0.025
,-0.028,,,,,,,,-0.041,-0.024,-0.023
,-0.03,,,,,,,,-0.036,-0.023,-0.02
,-0.033,,,,,,,,-0.035,-0.016,-0.014
,-0.036,,,,,,,,-0.027,-0.015,-0.014
,-0.039,,,,,,,,-0.01,-0.008,-0.009
,-0.041,,,,,,,,0.004,0.01,-0.009
,-0.044,,,,,,,,0.019,0.025,0.021
,-0.046,,,,,,,,-0.013,0.015,-0.015
,-0.05,,,,,,,,-0.063,-0.004,-0.062
,-0.049,,,,,,,,-0.065,-0.017,-0.059
,-0.054,,,,,,,,-0.065,-0.037,-0.056
,-0.054,,,,,,,,-0.064,-0.053,-0.054
,-0.055,,,,,,,,-0.065,-0.046,-0.051
,-0.054,,,,,,,,-0.061,-0.045,-0.048
,-0.055,,,,,,,,-0.059,-0.042,-0.045
,-0.054,,,,,,,,-0.06,-0.039,-0.044
,-0.055,,,,,,,,-0.059,-0.033,-0.038
,-0.054,,,,,,,,-0.065,-0.04,-0.045
,-0.055,,,,,,,,-0.108,-0.07,-0.08
,-0.053,,,,,,,,-0.111,-0.09,-0.08
,-0.067,,,,,,,,-0.109,-0.098,-0.08
,-0.07,,,,,,,,-0.11,-0.095,-0.079
,-0.069,,,,,,,,-0.109,-0.093,-0.08
,-0.07,,,,,,,,-0.109,-0.09,-0.079
,-0.069,,,,,,,,-0.11,-0.088,-0.08
,-0.069,,,,,,,,-0.109,-0.084,-0.079
,-0.07,,,,,,,,-0.11,-0.084,-0.08
,-0.069,,,,,,,,-0.109,-0.103,-0.079
,-0.07,,,,,,,,-0.11,-0.113,-0.08
,-0.069,,,,,,,,-0.109,-0.108,-0.079
,-0.07,,,,,,,,-0.11,-0.107,-0.08
,-0.069,,,,,,,,-0.11,-0.103,-0.079
,-0.076,,,,,,,,-0.108,-0.101,-0.078
,-0.076,,,,,,,,-0.104,-0.099,-0.073
,-0.069,,,,,,,,-0.1,-0.098,-0.07
,-0.065,,,,,,,,-0.096,-0.089,-0.068
,-0.058,,,,,,,,-0.087,-0.082,-0.065
,-0.045,,,,,,,,-0.066,-0.074,-0.059
,-0.022,,,,,,,,-0.045,-0.056,-0.06
,-0.004,,,,,,,,-0.029,-0.02,-0.038
,0.016,,,,,,,,0.047,0.007,-0.016
,0.027,,,,,,,,0.178,0.094,0.021
,0.041,,,,,,,,0.32,0.193,0.087
,0.05,,,,,,,,0.459,0.289,0.136
,0.07,,,,,,,,0.582,0.393,0.217
,0.102,,,,,,,,0.602,0.483,0.277
,0.089,,,,,,,,0.357,0.364,0.23
,0.072,,,,,,,,-0.043,0.172,0.184
,0.057,,,,,,,,-0.276,0.077,0.153
,0.039,,,,,,,,-0.515,-0.049,0.104
,0.018,,,,,,,,-0.758,-0.199,0.028
,-0.001,,,,,,,,-0.931,-0.306,0.0
,-0.021,,,,,,,,-0.851,-0.281,-0.017
,-0.04,,,,,,,,-0.721,-0.239,-0.043
,-0.041,,,,,,,,-0.589,-0.202,-0.053
,-0.038,,,,,,,,-0.471,-0.173,-0.049
,-0.035,,,,,,,,-0.366,-0.153,-0.05
,-0.033,,,,,,,,-0.249,-0.091,-0.049
,-0.03,,,,,,,,-0.145,-0.051,-0.05
,-0.027,,,,,,,,-0.084,-0.05,-0.049
,-0.025,,,,,,,,-0.064,-0.042,-0.05
,-0.022,,,,,,,,-0.047,-0.038,-0.049
,-0.019,,,,,,,,-0.026,-0.031,-0.05
,-0.016,,,,,,,,-0.022,-0.027,-0.049
,-0.014,,,,,,,,-0.007,-0.02,-0.05
,-0.011,,,,,,,,0.011,-0.006,-0.049
,-0.009,,,,,,,,0.024,0.006,-0.044
,-0.01,,,,,,,,0.047,0.021,-0.045
,-0.009,,,,,,,,0.06,0.022,-0.043
,-0.01,,,,,,,,0.038,0.011,-0.051
,-0.009,,,,,,,,0.027,0.006,-0.057
,-0.01,,,,,,,,0.006,-0.004,-0.053
,-0.009,,,,,,,,0.039,0.018,-0.056
,-0.01,,,,,,,,0.066,0.028,-0.051
,-0.009,,,,,,,,0.063,0.016,-0.05
,-0.01,,,,,,,,0.065,0.011,-0.049
,-0.009,,,,,,,,0.064,0.006,-0.05
,-0.01,,,,,,,,0.067,0.0,-0.045
,-0.009,,,,,,,,0.07,-0.008,-0.045
,-0.01,,,,,,,,0.07,-0.008,-0.044
,-0.009,,,,,,,,0.069,-0.003,-0.041
,-0.007,,,,,,,,0.069,0.0,-0.039
,-0.002,,,,,,,,0.074,0.001,-0.04
,0.0,,,,,,,,0.075,0.004,-0.039
,0.005,,,,,,,,0.074,0.007,-0.033
,0.005,,,,,,,,0.075,0.01,-0.028
,0.01,,,,,,,,0.075,0.012,-0.025
,0.013,,,,,,,,0.08,0.015,-0.019
,0.019,,,,,,,,0.088,0.018,-0.014
,0.019,,,,,,,,0.091,0.027,-0.01
,0.024,,,,,,,,0.096,0.034,-0.006
,0.024,,,,,,,,0.108,0.043,-0.002
,0.029,,,,,,,,0.116,0.049,0.001
,0.03,,,,,,,,0.123,0.053,0.005
,0.037,,,,,,,,0.13,0.062,0.009
,0.043,,,,,,,,0.151,0.065,0.014
,0.05,,,,,,,,0.162,0.072,0.017
,0.061,,,,,,,,0.182,0.091,0.026
,0.068,,,,,,,,0.207,0.12,0.033
,0.077,,,,,,,,0.221,0.131,0.042
,0.088,,,,,,,,0.239,0.132,0.049
,0.101,,,,,,,,0.264,0.14,0.058
,0.111,,,,,,,,0.284,0.168,0.067
,0.118,,,,,,,,0.306,0.2,0.082
,0.127,,,,,,,,0.322,0.205,0.091
,0.133,,,,,,,,0.337,0.204,0.096
,0.14,,,,,,,,0.347,0.208,0.099
,0.151,,,,,,,,0.361,0.226,0.105
,0.158,,,,,,,,0.367,0.243,0.106
,0.165,,,,,,,,0.381,0.25,0.119
,0.16,,,,,,,,0.405,0.273,0.128
,0.16,,,,,,,,0.398,0.259,0.121
,0.159,,,,,,,,0.383,0.242,0.118
,0.157,,,,,,,,0.374,0.225,0.113
,0.153,,,,,,,,0.358,0.217,0.11
,0.156,,,,,,,,0.34,0.229,0.106
,0.148,,,,,,,,0.323,0.205,0.099
,0.134,,,,,,,,0.298,0.184,0.086
,0.121,,,,,,,,0.252,0.163,0.075
,0.107,,,,,,,,0.206,0.144,0.063
,0.091,,,,,,,,0.174,0.123,0.045
,0.065,,,,,,,,0.143,0.104,0.022
,0.043,,,,,,,,0.099,0.087,0.003
,0.027,,,,,,,,0.07,0.076,-0.019
,0.016,,,,,,,,0.056,0.06,-0.024
,0.0,,,,,,,,0.039,0.048,-0.03
,-0.007,,,,,,,,0.027,0.028,-0.026
,-0.012,,,,,,,,0.013,0.009,-0.049
,-0.014,,,,,,,,-0.003,-0.012,-0.055
,-0.017,,,,,,,,-0.018,-0.023,-0.054
,-0.02,,,,,,,,-0.035,-0.018,-0.054
,-0.022,,,,,,,,-0.04,-0.02,-0.057
,-0.025,,,,,,,,-0.039,-0.019,-0.06
,-0.027,,,,,,,,-0.04,-0.027,-0.059
,-0.033,,,,,,,,-0.039,-0.037,-0.06
,-0.034,,,,,,,,-0.044,-0.036,-0.063
,-0.038,,,,,,,,-0.045,-0.031,-0.065
,-0.04,,,,,,,,-0.045,-0.028,-0.064
,-0.043,,,,,,,,-0.044,-0.022,-0.065
,-0.045,,,,,,,,-0.048,-0.033,-0.064
,-0.048,,,,,,,,-0.061,-0.043,-0.065
,-0.05,,,,,,,,-0.064,-0.037,-0.064
,-0.049,,,,,,,,-0.065,-0.037,-0.065
,-0.05,,,,,,,,-0.064,-0.031,-0.064
,-0.049,,,,,,,,-0.065,-0.044,-0.065
,-0.05,,,,,,,,-0.064,-0.06,-0.064
,-0.049,,,,,,,,-0.068,-0.06,-0.065
,-0.05,,,,,,,,-0.07,-0.059,-0.064
,-0.049,,,,,,,,-0.069,-0.063,-0.065
,-0.05,,,,,,,,-0.069,-0.064,-0.064
,-0.049,,,,,,,,-0.07,-0.066,-0.065
,-0.05,,,,,,,,-0.07,-0.06,-0.064
,-0.049,,,,,,,,-0.065,-0.061,-0.065
,-0.05,,,,,,,,-0.064,-0.073,-0.064
,-0.049,,,,,,,,-0.065,-0.068,-0.065
,-0.05,,,,,,,,-0.064,-0.07,-0.064
,-0.049,,,,,,,,-0.065,-0.069,-0.065
,-0.05,,,,,,,,-0.064,-0.068,-0.064
,-0.049,,,,,,,,-0.065,-0.064,-0.065
,-0.05,,,,,,,,-0.064,-0.065,-0.065
,-0.049,,,,,,,,-0.065,-0.064,-0.064
,-0.05,,,,,,,,-0.064,-0.065,-0.065
,-0.049,,,,,,,,-0.065,-0.06,-0.064
,-0.05,,,,,,,,-0.064,-0.06,-0.065
,-0.049,,,,,,,,-0.064,-0.059,-0.064
,-0.05,,,,,,,,-0.065,-0.06,-0.065
,-0.05,,,,,,,,-0.072,-0.059,-0.064
,-0.048,,,,,,,,-0.08,-0.056,-0.065
,-0.043,,,,,,,,-0.076,-0.051,-0.064
,-0.04,,,,,,,,-0.074,-0.047,-0.065
,-0.035,,,,,,,,-0.071,-0.044,-0.064
,-0.035,,,,,,,,-0.07,-0.043,-0.065
,-0.03,,,,,,,,-0.059,-0.036,-0.064
,-0.027,,,,,,,,-0.051,-0.036,-0.065
,-0.021,,,,,,,,-0.036,-0.027,-0.064
,-0.02,,,,,,,,-0.036,-0.038,-0.065
,-0.016,,,,,,,,-0.064,-0.066,-0.062
,-0.014,,,,,,,,-0.051,-0.051,-0.058
,-0.015,,,,,,,,-0.047,-0.047,-0.054
,-0.014,,,,,,,,-0.035,-0.037,-0.049
,-0.015,,,,,,,,-0.039,-0.035,-0.049
