I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.03,,0.042,-0.04,-0.002,,,,,,
,-0.027,,0.039,-0.039,-0.001,,,,,,
,-0.023,,0.035,-0.035,0.0,,,,,,
,-0.019,,0.032,-0.036,0.003,,,,,,
,-0.015,,0.032,-0.042,0.01,,,,,,
,-0.011,,0.031,-0.045,0.014,,,,,,
,-0.007,,0.028,-0.047,0.018,,,,,,
,-0.003,,0.025,-0.046,0.021,,,,,,
,0.001,,0.022,-0.046,0.023,,,,,,
,0.005,,0.022,-0.053,0.03,,,,,,
,0.009,,0.021,-0.055,0.034,,,,,,
,0.014,,0.018,-0.056,0.038,,,,,,
,0.015,,0.018,-0.06,0.041,,,,,,
,0.016,,0.02,-0.063,0.042,,,,,,
,0.02,,0.015,-0.06,0.045,,,,,,
,0.024,,0.011,-0.058,0.047,,,,,,
,0.025,,0.01,-0.058,0.047,,,,,,
,0.026,,0.009,-0.058,0.048,,,,,,
,0.032,,0.003,-0.054,0.05,,,,,,
,0.035,,0.0,-0.053,0.052,,,,,,
,0.033,,0.008,-0.067,0.058,,,,,,
,0.051,,-0.009,-0.058,0.067,,,,,,
,0.061,,-0.021,-0.049,0.07,,,,,,
,0.053,,-0.014,-0.053,0.066,,,,,,
,0.05,,-0.013,-0.05,0.062,,,,,,
,0.05,,-0.013,-0.05,0.062,,,,,,
,0.048,,-0.012,-0.048,0.059,,,,,,
,0.042,,-0.007,-0.049,0.056,,,,,,
,0.04,,-0.006,-0.049,0.054,,,,,,
,0.04,,-0.01,-0.04,0.05,,,,,,
,0.036,,-0.008,-0.039,0.046,,,,,,
,0.035,,-0.011,-0.032,0.042,,,,,,
,0.035,,-0.014,-0.026,0.039,,,,,,
,0.035,,-0.016,-0.021,0.036,,,,,,
,0.035,,-0.02,-0.013,0.032,,,,,,
,0.035,,-0.023,-0.009,0.03,,,,,,
,0.035,,-0.024,-0.005,0.028,,,,,,
,0.035,,-0.025,-0.002,0.027,,,,,,
,0.035,,-0.025,-0.003,0.027,,,,,,
,0.035,,-0.025,-0.003,0.027,,,,,,
,0.035,,-0.027,0.001,0.025,,,,,,
,0.036,,-0.03,0.003,0.026,,,,,,
,0.03,,-0.023,-0.001,0.023,,,,,,
,0.017,,-0.011,-0.005,0.015,,,,,,
,0.01,,-0.005,-0.005,0.01,,,,,,
,0.003,,0.002,-0.008,0.006,,,,,,
,-0.009,,0.015,-0.015,0.001,,,,,,
,-0.019,,0.023,-0.017,-0.005,,,,,,
,-0.027,,0.029,-0.018,-0.011,,,,,,
,-0.035,,0.037,-0.022,-0.015,,,,,,
,-0.039,,0.041,-0.025,-0.016,,,,,,
,-0.043,,0.044,-0.023,-0.02,,,,,,
,-0.047,,0.047,-0.023,-0.024,,,,,,
,-0.051,,0.051,-0.026,-0.025,,,,,,
,-0.055,,0.055,-0.027,-0.027,,,,,,
,-0.059,,0.058,-0.025,-0.031,,,,,,
,-0.06,,0.057,-0.024,-0.032,,,,,,
,-0.062,,0.06,-0.026,-0.033,,,,,,
,-0.065,,0.063,-0.026,-0.035,,,,,,
,-0.065,,0.06,-0.022,-0.037,,,,,,
,-0.07,,0.064,-0.024,-0.04,,,,,,
,-0.068,,0.063,-0.024,-0.039,,,,,,
,-0.078,,0.073,-0.029,-0.044,,,,,,
,-0.091,,0.086,-0.036,-0.05,,,,,,
,-0.085,,0.083,-0.037,-0.045,,,,,,
,-0.085,,0.083,-0.037,-0.045,,,,,,
,-0.085,,0.083,-0.037,-0.045,,,,,,
,-0.085,,0.083,-0.037,-0.045,,,,,,
,-0.085,,0.083,-0.037,-0.045,,,,,,
,-0.085,,0.083,-0.037,-0.045,,,,,,
,-0.081,,0.079,-0.035,-0.043,,,,,,
,-0.08,,0.078,-0.035,-0.042,,,,,,
,-0.08,,0.078,-0.035,-0.042,,,,,,
,-0.08,,0.078,-0.035,-0.042,,,,,,
,-0.08,,0.078,-0.035,-0.042,,,,,,
,-0.081,,0.078,-0.034,-0.044,,,,,,
,-0.071,,0.076,-0.044,-0.03,,,,,,
,-0.063,,0.076,-0.058,-0.017,,,,,,
,-0.049,,0.072,-0.07,-0.001,,,,,,
,-0.015,,0.057,-0.092,0.035,,,,,,
,0.011,,0.055,-0.128,0.072,,,,,,
,0.06,,0.029,-0.147,0.118,,,,,,
,0.101,,0.012,-0.176,0.163,,,,,,
,0.121,,0.008,-0.198,0.189,,,,,,
,0.14,,-0.015,-0.18,0.195,,,,,,
,0.137,,-0.013,-0.181,0.193,,,,,,
,0.131,,-0.026,-0.147,0.172,,,,,,
,0.128,,-0.049,-0.096,0.144,,,,,,
,0.124,,-0.068,-0.051,0.118,,,,,,
,0.12,,-0.088,-0.005,0.092,,,,,,
,0.116,,-0.106,0.037,0.068,,,,,,
,0.114,,-0.144,0.117,0.027,,,,,,
,0.118,,-0.188,0.199,-0.011,,,,,,
,0.136,,-0.233,0.26,-0.028,,,,,,
,0.175,,-0.29,0.317,-0.027,,,,,,
,0.206,,-0.33,0.353,-0.022,,,,,,
,0.108,,-0.281,0.4,-0.12,,,,,,
,0.029,,-0.259,0.475,-0.216,,,,,,
,0.036,,-0.296,0.538,-0.242,,,,,,
,0.025,,-0.295,0.552,-0.257,,,,,,
,0.016,,-0.286,0.548,-0.262,,,,,,
,0.013,,-0.283,0.545,-0.262,,,,,,
,-0.015,,-0.257,0.536,-0.279,,,,,,
,-0.068,,-0.212,0.528,-0.315,,,,,,
,-0.115,,-0.177,0.528,-0.35,,,,,,
,-0.156,,-0.139,0.512,-0.372,,,,,,
,-0.19,,-0.108,0.501,-0.393,,,,,,
,-0.202,,-0.082,0.467,-0.385,,,,,,
,-0.201,,-0.055,0.413,-0.357,,,,,,
,-0.2,,-0.03,0.36,-0.33,,,,,,
,-0.155,,-0.024,0.279,-0.256,,,,,,
,-0.101,,-0.032,0.217,-0.184,,,,,,
,-0.079,,-0.024,0.168,-0.143,,,,,,
,-0.08,,0.006,0.109,-0.114,,,,,,
,-0.08,,0.033,0.055,-0.087,,,,,,
,-0.08,,0.038,0.045,-0.082,,,,,,
,-0.08,,0.04,0.04,-0.08,,,,,,
,-0.08,,0.045,0.031,-0.075,,,,,,
,-0.08,,0.049,0.023,-0.071,,,,,,
,-0.08,,0.053,0.015,-0.067,,,,,,
,-0.08,,0.058,0.006,-0.063,,,,,,
,-0.077,,0.056,0.004,-0.059,,,,,,
,-0.074,,0.056,0.001,-0.056,,,,,,
,-0.075,,0.058,-0.002,-0.055,,,,,,
,-0.075,,0.058,-0.002,-0.055,,,,,,
,-0.075,,0.06,-0.006,-0.052,,,,,,
,-0.075,,0.06,-0.007,-0.052,,,,,,
,-0.075,,0.061,-0.009,-0.051,,,,,,
,-0.075,,0.063,-0.012,-0.05,,,,,,
,-0.075,,0.063,-0.012,-0.05,,,,,,
,-0.071,,0.061,-0.015,-0.046,,,,,,
,-0.07,,0.059,-0.015,-0.045,,,,,,
,-0.07,,0.061,-0.017,-0.044,,,,,,
,-0.07,,0.063,-0.02,-0.042,,,,,,
,-0.07,,0.063,-0.02,-0.042,,,,,,
,-0.07,,0.065,-0.024,-0.04,,,,,,
,-0.07,,0.065,-0.025,-0.04,,,,,,
,-0.07,,0.066,-0.027,-0.039,,,,,,
,-0.07,,0.068,-0.03,-0.037,,,,,,
,-0.07,,0.068,-0.03,-0.037,,,,,,
,-0.066,,0.065,-0.032,-0.033,,,,,,
,-0.065,,0.065,-0.032,-0.032,,,,,,
,-0.065,,0.065,-0.032,-0.032,,,,,,
,-0.065,,0.065,-0.032,-0.032,,,,,,
,-0.065,,0.065,-0.032,-0.032,,,,,,
,-0.065,,0.065,-0.032,-0.032,,,,,,
,-0.062,,0.063,-0.034,-0.029,,,,,,
,-0.059,,0.062,-0.035,-0.026,,,,,,
,-0.06,,0.062,-0.035,-0.027,,,,,,
,-0.06,,0.062,-0.035,-0.027,,,,,,
,-0.06,,0.062,-0.035,-0.027,,,,,,
,-0.06,,0.062,-0.035,-0.027,,,,,,
,-0.06,,0.062,-0.035,-0.027,,,,,,
,-0.059,,0.062,-0.035,-0.026,,,,,,
,-0.055,,0.06,-0.037,-0.022,,,,,,
,-0.055,,0.06,-0.037,-0.022,,,,,,
,-0.055,,0.06,-0.037,-0.022,,,,,,
,-0.055,,0.06,-0.037,-0.022,,,,,,
,-0.055,,0.06,-0.037,-0.022,,,,,,
,-0.055,,0.06,-0.037,-0.022,,,,,,
,-0.051,,0.057,-0.04,-0.018,,,,,,
,-0.05,,0.057,-0.04,-0.017,,,,,,
,-0.05,,0.057,-0.04,-0.017,,,,,,
,-0.05,,0.057,-0.04,-0.017,,,,,,
,-0.05,,0.057,-0.04,-0.017,,,,,,
,-0.05,,0.057,-0.04,-0.017,,,,,,
,-0.05,,0.057,-0.04,-0.018,,,,,,
,-0.048,,0.057,-0.041,-0.015,,,,,,
,-0.044,,0.054,-0.042,-0.011,,,,,,
,-0.04,,0.05,-0.04,-0.01,,,,,,
,-0.036,,0.046,-0.037,-0.007,,,,,,
,-0.035,,0.045,-0.037,-0.007,,,,,,
,-0.034,,0.044,-0.037,-0.007,,,,,,
,-0.029,,0.039,-0.034,-0.004,,,,,,
,-0.025,,0.035,-0.032,-0.002,,,,,,
,-0.025,,0.035,-0.032,-0.002,,,,,,
,-0.023,,0.033,-0.031,-0.001,,,,,,
,-0.017,,0.027,-0.029,0.001,,,,,,
,-0.015,,0.025,-0.027,0.002,,,,,,
,-0.015,,0.025,-0.027,0.002,,,,,,
,-0.007,,0.017,-0.023,0.006,,,,,,
,-0.002,,0.011,-0.019,0.008,,,,,,
,0.004,,0.01,-0.025,0.016,,,,,,
,0.011,,0.01,-0.037,0.027,,,,,,
,0.015,,0.007,-0.038,0.03,,,,,,
,0.023,,-0.001,-0.034,0.034,,,,,,
,0.03,,-0.008,-0.03,0.037,,,,,,
,0.028,,-0.006,-0.031,0.036,,,,,,
,0.025,,-0.003,-0.033,0.035,,,,,,
,0.025,,-0.003,-0.033,0.035,,,,,,
,0.018,,0.004,-0.036,0.031,,,,,,
,0.041,,-0.017,-0.028,0.044,,,,,,
,0.061,,-0.035,-0.022,0.056,,,,,,
,0.059,,-0.031,-0.027,0.057,,,,,,
,0.06,,-0.03,-0.03,0.06,,,,,,
,0.072,,-0.042,-0.024,0.065,,,,,,
,0.08,,-0.049,-0.024,0.072,,,,,,
,0.093,,-0.061,-0.019,0.079,,,,,,
,0.108,,-0.075,-0.013,0.087,,,,,,
,0.11,,-0.073,-0.02,0.092,,,,,,
,0.109,,-0.069,-0.026,0.094,,,,,,
,0.119,,-0.08,-0.018,0.098,,,,,,
,0.129,,-0.092,-0.01,0.101,,,,,,
,0.129,,-0.092,-0.01,0.102,,,,,,
,0.13,,-0.093,-0.01,0.102,,,,,,
,0.146,,-0.109,-0.002,0.11,,,,,,
,0.157,,-0.12,0.003,0.116,,,,,,
,0.162,,-0.126,0.008,0.117,,,,,,
,0.166,,-0.131,0.013,0.117,,,,,,
,0.17,,-0.135,0.015,0.12,,,,,,
,0.174,,-0.139,0.016,0.121,,,,,,
,0.179,,-0.144,0.019,0.124,,,,,,
,0.179,,-0.144,0.02,0.124,,,,,,
,0.183,,-0.148,0.021,0.127,,,,,,
,0.2,,-0.165,0.03,0.135,,,,,,
,0.205,,-0.172,0.036,0.135,,,,,,
,0.207,,-0.175,0.039,0.136,,,,,,
,0.214,,-0.182,0.042,0.139,,,,,,
,0.222,,-0.19,0.046,0.143,,,,,,
,0.225,,-0.193,0.047,0.145,,,,,,
,0.221,,-0.189,0.045,0.143,,,,,,
,0.22,,-0.189,0.048,0.141,,,,,,
,0.218,,-0.188,0.049,0.139,,,,,,
,0.215,,-0.185,0.047,0.137,,,,,,
,0.215,,-0.185,0.047,0.137,,,,,,
,0.211,,-0.181,0.045,0.135,,,,,,
,0.21,,-0.18,0.045,0.135,,,,,,
,0.208,,-0.178,0.043,0.134,,,,,,
,0.205,,-0.175,0.043,0.132,,,,,,
,0.205,,-0.178,0.047,0.13,,,,,,
,0.2,,-0.173,0.045,0.127,,,,,,
,0.201,,-0.176,0.049,0.126,,,,,,
,0.193,,-0.169,0.047,0.121,,,,,,
,0.176,,-0.151,0.038,0.113,,,,,,
,0.165,,-0.14,0.032,0.107,,,,,,
,0.149,,-0.126,0.028,0.097,,,,,,
,0.136,,-0.114,0.023,0.09,,,,,,
,0.124,,-0.101,0.016,0.084,,,,,,
,0.113,,-0.091,0.012,0.078,,,,,,
,0.105,,-0.085,0.012,0.072,,,,,,
,0.093,,-0.073,0.007,0.066,,,,,,
,0.084,,-0.064,0.001,0.062,,,,,,
,0.074,,-0.055,-0.001,0.056,,,,,,
,0.063,,-0.046,-0.004,0.049,,,,,,
,0.055,,-0.038,-0.008,0.045,,,,,,
,0.047,,-0.031,-0.008,0.038,,,,,,
,0.042,,-0.027,-0.009,0.035,,,,,,
,0.038,,-0.023,-0.012,0.034,,,,,,
,0.034,,-0.019,-0.013,0.031,,,,,,
,0.03,,-0.018,-0.01,0.027,,,,,,
,0.026,,-0.014,-0.012,0.025,,,,,,
,0.022,,-0.01,-0.015,0.024,,,,,,
,0.018,,-0.007,-0.014,0.02,,,,,,
,0.014,,-0.004,-0.013,0.016,,,,,,
,0.01,,0.0,-0.015,0.015,,,,,,
,0.006,,0.004,-0.018,0.013,,,,,,
,0.001,,0.007,-0.016,0.009,,,,,,
,0.0,,0.007,-0.015,0.007,,,,,,
,-0.001,,0.008,-0.015,0.007,,,,,,
,-0.005,,0.012,-0.017,0.005,,,,,,
,-0.009,,0.016,-0.019,0.003,,,,,,
,-0.013,,0.02,-0.021,0.001,,,,,,
,-0.017,,0.024,-0.023,-0.001,,,,,,
,-0.02,,0.027,-0.025,-0.002,,,,,,
,-0.02,,0.027,-0.025,-0.002,,,,,,
,-0.024,,0.031,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.027,,0.034,-0.028,-0.006,,,,,,
,-0.03,,0.037,-0.03,-0.007,,,,,,
,-0.03,,0.037,-0.03,-0.007,,,,,,
,-0.034,,0.039,-0.027,-0.011,,,,,,
,-0.036,,0.041,-0.027,-0.013,,,,,,
,-0.033,,0.038,-0.026,-0.011,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.026,-0.009,,,,,,
,-0.03,,0.037,-0.03,-0.007,,,,,,
,-0.03,,0.038,-0.03,-0.007,,,,,,
,-0.027,,0.034,-0.028,-0.006,,,,,,
,-0.024,,0.031,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.026,-0.005,,,,,,
,-0.025,,0.034,-0.029,-0.004,,,,,,
,-0.024,,0.034,-0.032,-0.001,,,,,,
,-0.025,,0.035,-0.032,-0.002,,,,,,
,-0.042,,0.052,-0.04,-0.011,,,,,,
,-0.044,,0.054,-0.042,-0.012,,,,,,
,-0.039,,0.049,-0.04,-0.01,,,,,,
,-0.04,,0.05,-0.04,-0.01,,,,,,
,-0.04,,0.05,-0.04,-0.01,,,,,,
,-0.04,,0.05,-0.04,-0.01,,,,,,
,-0.037,,0.047,-0.038,-0.008,,,,,,
,-0.034,,0.045,-0.037,-0.007,,,,,,
,-0.035,,0.045,-0.037,-0.007,,,,,,
,-0.035,,0.045,-0.037,-0.007,,,,,,
,-0.035,,0.046,-0.038,-0.007,,,,,,
,-0.032,,0.04,-0.033,-0.007,,,,,,
,-0.029,,0.036,-0.029,-0.007,,,,,,
,-0.03,,0.037,-0.03,-0.007,,,,,,
,-0.03,,0.037,-0.03,-0.007,,,,,,
,-0.03,,0.037,-0.03,-0.007,,,,,,
,-0.031,,0.038,-0.03,-0.007,,,,,,
,-0.028,,0.035,-0.029,-0.006,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.026,,0.033,-0.027,-0.005,,,,,,
,-0.023,,0.03,-0.026,-0.004,,,,,,
,-0.02,,0.027,-0.025,-0.002,,,,,,
,-0.02,,0.027,-0.025,-0.002,,,,,,
,-0.02,,0.027,-0.025,-0.002,,,,,,
,-0.02,,0.027,-0.025,-0.002,,,,,,
,-0.02,,0.027,-0.025,-0.002,,,,,,
,-0.021,,0.028,-0.025,-0.002,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.025,,0.032,-0.027,-0.005,,,,,,
,-0.024,,0.031,-0.027,-0.005,,,,,,
,-0.027,,0.034,-0.028,-0.006,,,,,,
,-0.03,,0.037,-0.03,-0.007,,,,,,
,-0.03,,0.037,-0.03,-0.007,,,,,,
,-0.03,,0.037,-0.03,-0.007,,,,,,
,-0.033,,0.04,-0.031,-0.009,,,,,,
,-0.036,,0.043,-0.033,-0.01,,,,,,
,-0.035,,0.042,-0.031,-0.01,,,,,,
,-0.035,,0.04,-0.027,-0.012,,,,,,
,-0.035,,0.04,-0.027,-0.012,,,,,,
,-0.032,,0.037,-0.026,-0.011,,,,,,
,-0.029,,0.034,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.026,,0.031,-0.022,-0.007,,,,,,
,-0.025,,0.03,-0.022,-0.007,,,,,,
,-0.022,,0.027,-0.021,-0.006,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.055,,0.06,-0.037,-0.022,,,,,,
,-0.052,,0.057,-0.036,-0.021,,,,,,
,-0.049,,0.054,-0.035,-0.019,,,,,,
,-0.05,,0.054,-0.033,-0.021,,,,,,
,-0.05,,0.052,-0.03,-0.022,,,,,,
,-0.05,,0.052,-0.03,-0.022,,,,,,
,-0.05,,0.052,-0.03,-0.022,,,,,,
,-0.05,,0.052,-0.03,-0.022,,,,,,
,-0.05,,0.052,-0.03,-0.022,,,,,,
,-0.049,,0.051,-0.03,-0.022,,,,,,
,-0.045,,0.047,-0.027,-0.02,,,,,,
,-0.045,,0.047,-0.027,-0.02,,,,,,
,-0.045,,0.047,-0.027,-0.02,,,,,,
,-0.045,,0.047,-0.027,-0.02,,,,,,
,-0.045,,0.047,-0.027,-0.02,,,,,,
,-0.045,,0.047,-0.027,-0.02,,,,,,
,-0.045,,0.047,-0.027,-0.02,,,,,,
,-0.046,,0.046,-0.024,-0.021,,,,,,
,-0.043,,0.043,-0.021,-0.021,,,,,,
,-0.04,,0.04,-0.02,-0.02,,,,,,
,-0.04,,0.04,-0.02,-0.02,,,,,,
,-0.04,,0.04,-0.02,-0.02,,,,,,
,-0.04,,0.04,-0.02,-0.02,,,,,,
,-0.04,,0.04,-0.02,-0.02,,,,,,
,-0.04,,0.04,-0.02,-0.02,,,,,,
,-0.04,,0.04,-0.02,-0.02,,,,,,
,-0.04,,0.04,-0.02,-0.02,,,,,,
,-0.041,,0.041,-0.02,-0.02,,,,,,
,-0.038,,0.038,-0.019,-0.019,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.035,,0.035,-0.017,-0.017,,,,,,
,-0.034,,0.034,-0.017,-0.017,,,,,,
,-0.03,,0.03,-0.015,-0.015,,,,,,
,-0.03,,0.03,-0.015,-0.015,,,,,,
,-0.03,,0.03,-0.015,-0.015,,,,,,
,-0.03,,0.03,-0.014,-0.015,,,,,,
,-0.03,,0.031,-0.016,-0.014,,,,,,
,-0.03,,0.035,-0.025,-0.01,,,,,,
,-0.03,,0.037,-0.029,-0.007,,,,,,
,-0.03,,0.038,-0.032,-0.006,,,,,,
,-0.03,,0.042,-0.039,-0.003,,,,,,
,-0.03,,0.046,-0.047,0.0,,,,,,
,-0.03,,0.047,-0.05,0.002,,,,,,
,-0.022,,0.042,-0.05,0.008,,,,,,
,-0.014,,0.035,-0.051,0.015,,,,,,
,-0.006,,0.028,-0.048,0.019,,,,,,
,0.002,,0.02,-0.045,0.024,,,,,,
,0.01,,0.015,-0.045,0.03,,,,,,
,0.018,,0.007,-0.041,0.034,,,,,,
,0.027,,-0.001,-0.04,0.04,,,,,,
,0.031,,-0.004,-0.04,0.042,,,,,,
,0.03,,-0.002,-0.041,0.042,,,,,,
,0.03,,0.0,-0.045,0.045,,,,,,
,0.03,,0.0,-0.045,0.045,,,,,,
,0.03,,0.001,-0.048,0.046,,,,,,
,0.03,,0.002,-0.05,0.047,,,,,,
,0.03,,0.003,-0.051,0.047,,,,,,
,0.03,,0.005,-0.055,0.05,,,,,,
,0.035,,0.0,-0.053,0.052,,,,,,
,0.033,,0.003,-0.057,0.053,,,,,,
,0.044,,-0.006,-0.054,0.06,,,,,,
,0.055,,-0.018,-0.048,0.065,,,,,,
,0.05,,-0.013,-0.05,0.062,,,,,,
,0.071,,-0.034,-0.04,0.073,,,,,,
,0.075,,-0.038,-0.037,0.074,,,,,,
,0.067,,-0.03,-0.043,0.071,,,,,,
,0.064,,-0.028,-0.041,0.069,,,,,,
,0.06,,-0.03,-0.03,0.06,,,,,,
,0.056,,-0.032,-0.02,0.051,,,,,,
,0.055,,-0.036,-0.012,0.047,,,,,,
,0.054,,-0.039,-0.003,0.042,,,,,,
,0.049,,-0.041,0.008,0.033,,,,,,
,0.045,,-0.043,0.017,0.025,,,,,,
,0.041,,-0.043,0.024,0.018,,,,,,
,0.036,,-0.04,0.027,0.013,,,,,,
,0.035,,-0.041,0.027,0.012,,,,,,
,0.034,,-0.039,0.026,0.011,,,,,,
,0.025,,-0.03,0.022,0.007,,,,,,
,0.021,,-0.026,0.02,0.006,,,,,,
,0.014,,-0.02,0.02,0.001,,,,,,
,0.008,,-0.015,0.019,-0.003,,,,,,
,0.003,,-0.01,0.016,-0.006,,,,,,
,-0.005,,-0.002,0.013,-0.01,,,,,,
,-0.009,,0.002,0.01,-0.011,,,,,,
,-0.016,,0.007,0.01,-0.017,,,,,,
,-0.023,,0.012,0.01,-0.021,,,,,,
,-0.026,,0.016,0.007,-0.022,,,,,,
,-0.03,,0.02,0.005,-0.025,,,,,,
,-0.034,,0.024,0.004,-0.027,,,,,,
,-0.038,,0.028,0.001,-0.028,,,,,,
,-0.042,,0.031,0.001,-0.032,,,,,,
,-0.046,,0.034,0.003,-0.035,,,,,,
,-0.05,,0.038,0.0,-0.037,,,,,,
,-0.056,,0.044,-0.003,-0.04,,,,,,
,-0.045,,0.033,0.003,-0.035,,,,,,
,-0.059,,0.046,-0.002,-0.043,,,,,,
,-0.089,,0.073,-0.013,-0.059,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.085,,0.07,-0.012,-0.057,,,,,,
,-0.086,,0.07,-0.011,-0.058,,,,,,
,-0.077,,0.067,-0.019,-0.048,,,,,,
,-0.065,,0.064,-0.031,-0.034,,,,,,
,-0.058,,0.065,-0.043,-0.022,,,,,,
,-0.05,,0.065,-0.055,-0.01,,,,,,
,-0.045,,0.064,-0.061,-0.004,,,,,,
,-0.01,,0.052,-0.09,0.038,,,,,,
,0.036,,0.032,-0.119,0.087,,,,,,
,0.075,,0.013,-0.139,0.125,,,,,,
,0.105,,0.007,-0.173,0.165,,,,,,
,0.112,,0.017,-0.203,0.185,,,,,,
,0.131,,-0.008,-0.181,0.188,,,,,,
,0.141,,-0.027,-0.159,0.185,,,,,,
,0.133,,-0.032,-0.138,0.169,,,,,,
,0.13,,-0.06,-0.075,0.135,,,,,,
,0.126,,-0.084,-0.021,0.105,,,,,,
,0.122,,-0.109,0.036,0.073,,,,,,
,0.118,,-0.133,0.09,0.043,,,,,,
,0.114,,-0.161,0.15,0.011,,,,,,
,0.115,,-0.2,0.227,-0.027,,,,,,
,0.129,,-0.241,0.29,-0.047,,,,,,
,0.186,,-0.316,0.353,-0.037,,,,,,
,0.18,,-0.334,0.399,-0.064,,,,,,
,0.103,,-0.304,0.454,-0.15,,,,,,
,0.045,,-0.302,0.537,-0.235,,,,,,
,-0.017,,-0.266,0.557,-0.291,,,,,,
,-0.021,,-0.267,0.565,-0.298,,,,,,
,0.009,,-0.296,0.58,-0.283,,,,,,
,0.002,,-0.288,0.575,-0.285,,,,,,
,-0.055,,-0.232,0.548,-0.315,,,,,,
,-0.109,,-0.193,0.55,-0.357,,,,,,
,-0.147,,-0.16,0.541,-0.38,,,,,,
,-0.17,,-0.14,0.536,-0.395,,,,,,
,-0.2,,-0.106,0.512,-0.406,,,,,,
,-0.23,,-0.05,0.445,-0.395,,,,,,
,-0.208,,-0.051,0.416,-0.364,,,,,,
,-0.182,,-0.036,0.344,-0.308,,,,,,
,-0.154,,-0.01,0.252,-0.241,,,,,,
,-0.115,,-0.008,0.191,-0.182,,,,,,
,-0.085,,-0.01,0.148,-0.137,,,,,,
,-0.08,,0.015,0.09,-0.105,,,,,,
,-0.08,,0.025,0.07,-0.095,,,,,,
,-0.08,,0.026,0.067,-0.093,,,,,,
,-0.08,,0.031,0.059,-0.089,,,,,,
,-0.08,,0.033,0.055,-0.087,,,,,,
,-0.08,,0.037,0.047,-0.083,,,,,,
,-0.08,,0.041,0.038,-0.079,,,,,,
,-0.08,,0.044,0.033,-0.076,,,,,,
,-0.08,,0.046,0.029,-0.074,,,,,,
,-0.08,,0.048,0.025,-0.072,,,,,,
,-0.08,,0.05,0.021,-0.07,,,,,,
,-0.08,,0.052,0.017,-0.068,,,,,,
,-0.08,,0.054,0.013,-0.066,,,,,,
,-0.08,,0.056,0.009,-0.064,,,,,,
,-0.08,,0.058,0.005,-0.062,,,,,,
,-0.08,,0.06,0.001,-0.06,,,,,,
,-0.08,,0.062,-0.003,-0.058,,,,,,
,-0.08,,0.063,-0.005,-0.057,,,,,,
,-0.08,,0.063,-0.005,-0.057,,,,,,
