I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,0.029,,,,,,,,0.06,-0.051,-0.069
,0.029,,,,,,,,0.059,-0.056,-0.069
,0.03,,,,,,,,0.056,-0.058,-0.07
,0.03,,,,,,,,0.055,-0.059,-0.07
,0.028,,,,,,,,0.054,-0.063,-0.07
,0.026,,,,,,,,0.055,-0.069,-0.069
,0.024,,,,,,,,0.055,-0.071,-0.069
,0.024,,,,,,,,0.055,-0.07,-0.067
,0.025,,,,,,,,0.054,-0.07,-0.064
,0.025,,,,,,,,0.055,-0.073,-0.064
,0.025,,,,,,,,0.055,-0.078,-0.064
,0.023,,,,,,,,0.053,-0.08,-0.065
,0.021,,,,,,,,0.051,-0.077,-0.065
,0.02,,,,,,,,0.05,-0.075,-0.064
,0.019,,,,,,,,0.049,-0.074,-0.065
,0.02,,,,,,,,0.049,-0.074,-0.064
,0.02,,,,,,,,0.05,-0.075,-0.064
,0.021,,,,,,,,0.049,-0.076,-0.065
,0.02,,,,,,,,0.049,-0.075,-0.065
,0.017,,,,,,,,0.049,-0.074,-0.065
,0.015,,,,,,,,0.05,-0.073,-0.064
,0.014,,,,,,,,0.048,-0.078,-0.065
,0.015,,,,,,,,0.046,-0.085,-0.065
,0.014,,,,,,,,0.044,-0.09,-0.064
,0.013,,,,,,,,0.044,-0.089,-0.063
,0.011,,,,,,,,0.044,-0.086,-0.061
,0.009,,,,,,,,0.045,-0.083,-0.059
,0.008,,,,,,,,0.045,-0.084,-0.06
,0.01,,,,,,,,0.044,-0.084,-0.06
,0.01,,,,,,,,0.042,-0.085,-0.06
,0.01,,,,,,,,0.04,-0.084,-0.059
,0.008,,,,,,,,0.039,-0.085,-0.06
,0.006,,,,,,,,0.039,-0.085,-0.06
,0.005,,,,,,,,0.039,-0.085,-0.06
,0.004,,,,,,,,0.039,-0.085,-0.059
,0.004,,,,,,,,0.039,-0.084,-0.059
,0.005,,,,,,,,0.04,-0.083,-0.06
,0.006,,,,,,,,0.04,-0.081,-0.059
,0.004,,,,,,,,0.04,-0.079,-0.059
,0.002,,,,,,,,0.037,-0.078,-0.059
,0.001,,,,,,,,0.036,-0.079,-0.06
,0.0,,,,,,,,0.034,-0.08,-0.059
,0.0,,,,,,,,0.034,-0.08,-0.059
,0.0,,,,,,,,0.034,-0.08,-0.059
,0.0,,,,,,,,0.035,-0.079,-0.06
,0.0,,,,,,,,0.034,-0.079,-0.059
,0.0,,,,,,,,0.034,-0.08,-0.059
,0.002,,,,,,,,0.034,-0.08,-0.059
,0.004,,,,,,,,0.034,-0.079,-0.06
,0.007,,,,,,,,0.033,-0.08,-0.063
,0.009,,,,,,,,0.034,-0.08,-0.068
,0.008,,,,,,,,0.036,-0.079,-0.069
,0.006,,,,,,,,0.041,-0.076,-0.067
,0.005,,,,,,,,0.044,-0.074,-0.065
,0.004,,,,,,,,0.045,-0.074,-0.064
,0.005,,,,,,,,0.044,-0.075,-0.065
,0.004,,,,,,,,0.044,-0.075,-0.064
,0.002,,,,,,,,0.044,-0.075,-0.061
,0.0,,,,,,,,0.045,-0.075,-0.06
,-0.003,,,,,,,,0.044,-0.074,-0.059
,-0.002,,,,,,,,0.044,-0.074,-0.06
,0.005,,,,,,,,0.045,-0.075,-0.059
,0.018,,,,,,,,0.044,-0.075,-0.056
,0.03,,,,,,,,0.045,-0.075,-0.055
,0.032,,,,,,,,0.045,-0.073,-0.054
,0.026,,,,,,,,0.044,-0.071,-0.055
,0.022,,,,,,,,0.044,-0.069,-0.055
,0.023,,,,,,,,0.044,-0.07,-0.055
,0.025,,,,,,,,0.045,-0.07,-0.055
,0.023,,,,,,,,0.047,-0.07,-0.052
,0.027,,,,,,,,0.052,-0.069,-0.05
,0.045,,,,,,,,0.057,-0.07,-0.049
,0.069,,,,,,,,0.064,-0.07,-0.05
,0.079,,,,,,,,0.069,-0.07,-0.05
,0.066,,,,,,,,0.071,-0.069,-0.048
,0.047,,,,,,,,0.072,-0.069,-0.046
,0.049,,,,,,,,0.076,-0.07,-0.045
,0.072,,,,,,,,0.084,-0.071,-0.044
,0.095,,,,,,,,0.09,-0.07,-0.044
,0.098,,,,,,,,0.091,-0.067,-0.042
,0.089,,,,,,,,0.09,-0.066,-0.04
,0.08,,,,,,,,0.09,-0.065,-0.039
,0.077,,,,,,,,0.089,-0.064,-0.038
,0.074,,,,,,,,0.089,-0.065,-0.04
,0.071,,,,,,,,0.089,-0.064,-0.041
,0.067,,,,,,,,0.089,-0.064,-0.04
,0.061,,,,,,,,0.09,-0.065,-0.038
,0.054,,,,,,,,0.09,-0.066,-0.034
,0.06,,,,,,,,0.09,-0.065,-0.03
,0.082,,,,,,,,0.091,-0.062,-0.028
,0.105,,,,,,,,0.091,-0.06,-0.025
,0.109,,,,,,,,0.089,-0.059,-0.023
,0.095,,,,,,,,0.087,-0.059,-0.018
,0.09,,,,,,,,0.09,-0.06,-0.014
,0.108,,,,,,,,0.098,-0.059,-0.012
,0.138,,,,,,,,0.107,-0.06,-0.01
,0.157,,,,,,,,0.11,-0.06,-0.008
,0.159,,,,,,,,0.109,-0.06,-0.003
,0.154,,,,,,,,0.11,-0.06,0.0
,0.152,,,,,,,,0.119,-0.057,0.001
,0.153,,,,,,,,0.13,-0.055,0.002
,0.158,,,,,,,,0.137,-0.054,0.008
,0.164,,,,,,,,0.135,-0.054,0.017
,0.17,,,,,,,,0.129,-0.055,0.025
,0.17,,,,,,,,0.126,-0.054,0.027
,0.167,,,,,,,,0.126,-0.054,0.025
,0.163,,,,,,,,0.124,-0.055,0.024
,0.162,,,,,,,,0.121,-0.055,0.024
,0.16,,,,,,,,0.119,-0.054,0.025
,0.158,,,,,,,,0.118,-0.054,0.027
,0.155,,,,,,,,0.116,-0.055,0.028
,0.154,,,,,,,,0.113,-0.053,0.03
,0.152,,,,,,,,0.111,-0.051,0.028
,0.15,,,,,,,,0.11,-0.049,0.025
,0.146,,,,,,,,0.109,-0.049,0.021
,0.145,,,,,,,,0.106,-0.049,0.02
,0.145,,,,,,,,0.102,-0.05,0.019
,0.147,,,,,,,,0.096,-0.05,0.02
,0.144,,,,,,,,0.09,-0.049,0.019
,0.137,,,,,,,,0.084,-0.05,0.018
,0.13,,,,,,,,0.081,-0.05,0.016
,0.134,,,,,,,,0.078,-0.049,0.015
,0.147,,,,,,,,0.074,-0.046,0.014
,0.16,,,,,,,,0.069,-0.044,0.015
,0.159,,,,,,,,0.063,-0.044,0.013
,0.149,,,,,,,,0.057,-0.045,0.011
,0.14,,,,,,,,0.053,-0.045,0.008
,0.138,,,,,,,,0.048,-0.044,0.006
,0.135,,,,,,,,0.044,-0.044,0.005
,0.129,,,,,,,,0.04,-0.045,0.005
,0.121,,,,,,,,0.037,-0.045,0.004
,0.118,,,,,,,,0.033,-0.045,0.004
,0.115,,,,,,,,0.032,-0.043,0.001
,0.11,,,,,,,,0.034,-0.045,0.0
,0.103,,,,,,,,0.041,-0.049,0.0
,0.098,,,,,,,,0.047,-0.054,0.0
,0.093,,,,,,,,0.05,-0.055,-0.001
,0.089,,,,,,,,0.048,-0.053,-0.004
,0.084,,,,,,,,0.045,-0.05,-0.009
,0.078,,,,,,,,0.042,-0.049,-0.013
,0.069,,,,,,,,0.041,-0.049,-0.017
,0.061,,,,,,,,0.038,-0.05,-0.021
,0.054,,,,,,,,0.036,-0.05,-0.026
,0.049,,,,,,,,0.034,-0.05,-0.029
,0.045,,,,,,,,0.034,-0.05,-0.033
,0.037,,,,,,,,0.034,-0.05,-0.037
,0.031,,,,,,,,0.034,-0.049,-0.042
,0.026,,,,,,,,0.032,-0.049,-0.045
,0.02,,,,,,,,0.03,-0.05,-0.049
,0.014,,,,,,,,0.026,-0.049,-0.051
,0.007,,,,,,,,0.025,-0.049,-0.053
,0.002,,,,,,,,0.024,-0.05,-0.056
,0.0,,,,,,,,0.025,-0.05,-0.058
,-0.005,,,,,,,,0.024,-0.049,-0.06
,-0.009,,,,,,,,0.023,-0.049,-0.059
,-0.012,,,,,,,,0.02,-0.049,-0.058
,-0.016,,,,,,,,0.018,-0.05,-0.062
,-0.021,,,,,,,,0.015,-0.05,-0.069
,-0.025,,,,,,,,0.014,-0.05,-0.07
,-0.028,,,,,,,,0.015,-0.048,-0.062
,-0.032,,,,,,,,0.015,-0.046,-0.055
,-0.037,,,,,,,,0.014,-0.045,-0.057
,-0.042,,,,,,,,0.011,-0.044,-0.071
,-0.044,,,,,,,,0.009,-0.045,-0.085
,-0.044,,,,,,,,0.009,-0.045,-0.089
,-0.042,,,,,,,,0.009,-0.045,-0.086
,-0.038,,,,,,,,0.01,-0.044,-0.083
,-0.036,,,,,,,,0.01,-0.044,-0.084
,-0.034,,,,,,,,0.009,-0.045,-0.085
,-0.035,,,,,,,,0.007,-0.045,-0.084
,-0.035,,,,,,,,0.006,-0.044,-0.084
,-0.034,,,,,,,,0.004,-0.044,-0.085
,-0.031,,,,,,,,0.004,-0.045,-0.085
,-0.03,,,,,,,,0.005,-0.044,-0.085
,-0.028,,,,,,,,0.005,-0.044,-0.084
,-0.026,,,,,,,,0.005,-0.044,-0.085
,-0.023,,,,,,,,0.003,-0.044,-0.085
,-0.023,,,,,,,,0.002,-0.045,-0.085
,-0.025,,,,,,,,0.0,-0.045,-0.084
,-0.03,,,,,,,,0.0,-0.045,-0.085
,-0.036,,,,,,,,0.0,-0.044,-0.085
,-0.042,,,,,,,,0.0,-0.044,-0.085
,-0.045,,,,,,,,0.0,-0.042,-0.084
,-0.045,,,,,,,,0.0,-0.04,-0.084
,-0.043,,,,,,,,0.0,-0.037,-0.085
,-0.043,,,,,,,,0.001,-0.035,-0.084
,-0.048,,,,,,,,-0.001,-0.034,-0.084
,-0.053,,,,,,,,-0.005,-0.035,-0.083
,-0.054,,,,,,,,-0.01,-0.034,-0.084
,-0.05,,,,,,,,-0.012,-0.033,-0.086
,-0.048,,,,,,,,-0.016,-0.03,-0.091
,-0.054,,,,,,,,-0.023,-0.03,-0.098
,-0.068,,,,,,,,-0.03,-0.03,-0.106
,-0.08,,,,,,,,-0.035,-0.029,-0.109
,-0.08,,,,,,,,-0.033,-0.028,-0.108
,-0.072,,,,,,,,-0.027,-0.025,-0.102
,-0.066,,,,,,,,-0.023,-0.023,-0.098
,-0.065,,,,,,,,-0.021,-0.02,-0.095
,-0.066,,,,,,,,-0.02,-0.019,-0.094
,-0.064,,,,,,,,-0.019,-0.02,-0.092
,-0.06,,,,,,,,-0.016,-0.02,-0.091
,-0.059,,,,,,,,-0.013,-0.019,-0.089
,-0.057,,,,,,,,-0.008,-0.016,-0.086
,-0.054,,,,,,,,-0.005,-0.015,-0.084
,-0.053,,,,,,,,-0.002,-0.014,-0.083
,-0.052,,,,,,,,-0.001,-0.015,-0.082
,-0.047,,,,,,,,0.002,-0.013,-0.077
,-0.041,,,,,,,,0.005,-0.01,-0.073
,-0.045,,,,,,,,0.004,-0.005,-0.075
,-0.062,,,,,,,,-0.004,-0.001,-0.085
,-0.082,,,,,,,,-0.015,0.003,-0.095
,-0.093,,,,,,,,-0.022,0.006,-0.101
,-0.09,,,,,,,,-0.02,0.011,-0.098
,-0.084,,,,,,,,-0.015,0.015,-0.094
,-0.083,,,,,,,,-0.011,0.018,-0.094
,-0.085,,,,,,,,-0.01,0.022,-0.095
,-0.084,,,,,,,,-0.01,0.027,-0.094
,-0.082,,,,,,,,-0.01,0.031,-0.092
,-0.08,,,,,,,,-0.009,0.035,-0.09
,-0.08,,,,,,,,-0.009,0.037,-0.09
,-0.08,,,,,,,,-0.007,0.038,-0.09
,-0.078,,,,,,,,-0.004,0.042,-0.089
,-0.076,,,,,,,,-0.001,0.047,-0.086
,-0.075,,,,,,,,0.0,0.049,-0.084
,-0.075,,,,,,,,0.0,0.047,-0.084
,-0.075,,,,,,,,-0.001,0.041,-0.085
,-0.073,,,,,,,,0.001,0.037,-0.084
,-0.069,,,,,,,,0.007,0.036,-0.083
,-0.064,,,,,,,,0.014,0.035,-0.085
,-0.061,,,,,,,,0.019,0.034,-0.089
,-0.06,,,,,,,,0.022,0.031,-0.093
,-0.059,,,,,,,,0.027,0.028,-0.096
,-0.056,,,,,,,,0.034,0.024,-0.097
,-0.054,,,,,,,,0.039,0.019,-0.1
,-0.051,,,,,,,,0.044,0.017,-0.103
,-0.047,,,,,,,,0.047,0.016,-0.108
,-0.042,,,,,,,,0.053,0.015,-0.11
,-0.04,,,,,,,,0.064,0.012,-0.111
,-0.04,,,,,,,,0.085,0.009,-0.115
,-0.038,,,,,,,,0.12,0.005,-0.119
,-0.036,,,,,,,,0.162,-0.001,-0.119
,-0.032,,,,,,,,0.207,-0.007,-0.105
,-0.024,,,,,,,,0.252,-0.013,-0.076
,-0.015,,,,,,,,0.31,-0.014,-0.044
,-0.007,,,,,,,,0.381,-0.012,-0.018
,-0.001,,,,,,,,0.464,-0.008,0.007
,0.011,,,,,,,,0.545,-0.002,0.044
,0.03,,,,,,,,0.616,0.002,0.094
,0.045,,,,,,,,0.668,0.005,0.15
,0.053,,,,,,,,0.7,0.002,0.206
,0.068,,,,,,,,0.708,-0.001,0.265
,0.109,,,,,,,,0.698,-0.006,0.337
,0.169,,,,,,,,0.673,-0.011,0.418
,0.225,,,,,,,,0.64,-0.015,0.505
,0.259,,,,,,,,0.599,-0.018,0.593
,0.285,,,,,,,,0.555,-0.023,0.689
,0.32,,,,,,,,0.504,-0.026,0.793
,0.371,,,,,,,,0.448,-0.031,0.905
,0.429,,,,,,,,0.384,-0.035,1.019
,0.487,,,,,,,,0.315,-0.038,1.131
,0.538,,,,,,,,0.237,-0.043,1.231
,0.578,,,,,,,,0.15,-0.047,1.314
,0.605,,,,,,,,0.054,-0.049,1.379
,0.63,,,,,,,,-0.039,-0.05,1.435
,0.655,,,,,,,,-0.132,-0.048,1.481
,0.679,,,,,,,,-0.232,-0.046,1.511
,0.687,,,,,,,,-0.354,-0.044,1.511
,0.67,,,,,,,,-0.489,-0.044,1.478
,0.622,,,,,,,,-0.613,-0.044,1.414
,0.552,,,,,,,,-0.712,-0.045,1.329
,0.475,,,,,,,,-0.797,-0.046,1.233
,0.416,,,,,,,,-0.888,-0.044,1.14
,0.384,,,,,,,,-1.002,-0.042,1.052
,0.369,,,,,,,,-1.149,-0.045,0.965
,0.353,,,,,,,,-1.331,-0.054,0.867
,0.321,,,,,,,,-1.534,-0.065,0.757
,0.272,,,,,,,,-1.734,-0.072,0.64
,0.219,,,,,,,,-1.911,-0.075,0.521
,0.172,,,,,,,,-2.052,-0.075,0.405
,0.141,,,,,,,,-2.151,-0.075,0.295
,0.117,,,,,,,,-2.191,-0.075,0.195
,0.086,,,,,,,,-2.163,-0.075,0.108
,0.045,,,,,,,,-2.082,-0.074,0.033
,0.005,,,,,,,,-1.985,-0.075,-0.03
,-0.022,,,,,,,,-1.893,-0.075,-0.081
,-0.04,,,,,,,,-1.799,-0.075,-0.122
,-0.06,,,,,,,,-1.684,-0.074,-0.155
,-0.085,,,,,,,,-1.553,-0.075,-0.181
,-0.105,,,,,,,,-1.425,-0.075,-0.194
,-0.112,,,,,,,,-1.318,-0.075,-0.194
,-0.11,,,,,,,,-1.232,-0.074,-0.188
,-0.11,,,,,,,,-1.16,-0.075,-0.183
,-0.111,,,,,,,,-1.099,-0.075,-0.181
,-0.115,,,,,,,,-1.044,-0.075,-0.18
,-0.119,,,,,,,,-0.99,-0.074,-0.176
,-0.124,,,,,,,,-0.93,-0.075,-0.172
,-0.124,,,,,,,,-0.865,-0.076,-0.168
,-0.12,,,,,,,,-0.797,-0.078,-0.166
,-0.115,,,,,,,,-0.731,-0.079,-0.164
,-0.113,,,,,,,,-0.668,-0.08,-0.161
,-0.111,,,,,,,,-0.611,-0.08,-0.156
,-0.108,,,,,,,,-0.558,-0.081,-0.153
,-0.103,,,,,,,,-0.503,-0.083,-0.152
,-0.099,,,,,,,,-0.444,-0.089,-0.15
,-0.098,,,,,,,,-0.385,-0.098,-0.144
,-0.096,,,,,,,,-0.331,-0.103,-0.138
,-0.092,,,,,,,,-0.292,-0.104,-0.132
,-0.088,,,,,,,,-0.263,-0.099,-0.127
,-0.085,,,,,,,,-0.239,-0.095,-0.124
,-0.081,,,,,,,,-0.213,-0.091,-0.12
,-0.079,,,,,,,,-0.187,-0.09,-0.116
,-0.079,,,,,,,,-0.164,-0.088,-0.113
,-0.077,,,,,,,,-0.146,-0.087,-0.109
,-0.075,,,,,,,,-0.129,-0.084,-0.105
,-0.072,,,,,,,,-0.111,-0.081,-0.101
,-0.07,,,,,,,,-0.092,-0.077,-0.097
,-0.069,,,,,,,,-0.079,-0.073,-0.091
,-0.067,,,,,,,,-0.07,-0.072,-0.086
,-0.064,,,,,,,,-0.064,-0.069,-0.085
,-0.062,,,,,,,,-0.057,-0.066,-0.088
,-0.061,,,,,,,,-0.049,-0.063,-0.092
,-0.058,,,,,,,,-0.04,-0.068,-0.094
,-0.056,,,,,,,,-0.032,-0.077,-0.093
,-0.054,,,,,,,,-0.024,-0.084,-0.09
,-0.054,,,,,,,,-0.018,-0.087,-0.089
,-0.054,,,,,,,,-0.012,-0.086,-0.09
,-0.055,,,,,,,,-0.007,-0.084,-0.09
,-0.058,,,,,,,,-0.002,-0.085,-0.09
,-0.06,,,,,,,,0.0,-0.085,-0.089
,-0.061,,,,,,,,0.002,-0.084,-0.09
,-0.06,,,,,,,,0.003,-0.084,-0.09
,-0.059,,,,,,,,0.007,-0.084,-0.088
,-0.06,,,,,,,,0.011,-0.085,-0.086
,-0.06,,,,,,,,0.015,-0.085,-0.085
,-0.059,,,,,,,,0.017,-0.084,-0.084
,-0.059,,,,,,,,0.019,-0.085,-0.085
,-0.06,,,,,,,,0.021,-0.085,-0.085
,-0.06,,,,,,,,0.026,-0.084,-0.084
,-0.059,,,,,,,,0.029,-0.084,-0.085
,-0.06,,,,,,,,0.031,-0.084,-0.085
,-0.06,,,,,,,,0.033,-0.085,-0.084
,-0.059,,,,,,,,0.037,-0.084,-0.085
,-0.057,,,,,,,,0.041,-0.084,-0.085
,-0.06,,,,,,,,0.045,-0.085,-0.085
,-0.066,,,,,,,,0.044,-0.084,-0.083
,-0.073,,,,,,,,0.044,-0.085,-0.08
,-0.075,,,,,,,,0.046,-0.085,-0.079
,-0.074,,,,,,,,0.052,-0.085,-0.079
,-0.07,,,,,,,,0.059,-0.084,-0.08
,-0.067,,,,,,,,0.064,-0.079,-0.08
,-0.065,,,,,,,,0.065,-0.076,-0.079
,-0.064,,,,,,,,0.065,-0.076,-0.08
,-0.062,,,,,,,,0.064,-0.077,-0.08
,-0.06,,,,,,,,0.064,-0.069,-0.08
,-0.057,,,,,,,,0.069,-0.046,-0.078
,-0.056,,,,,,,,0.073,-0.005,-0.076
,-0.054,,,,,,,,0.075,0.048,-0.075
,-0.052,,,,,,,,0.073,0.111,-0.075
,-0.049,,,,,,,,0.069,0.183,-0.075
,-0.047,,,,,,,,0.069,0.264,-0.075
,-0.046,,,,,,,,0.069,0.35,-0.074
,-0.044,,,,,,,,0.07,0.441,-0.075
,-0.041,,,,,,,,0.069,0.539,-0.074
,-0.04,,,,,,,,0.07,0.645,-0.075
,-0.039,,,,,,,,0.07,0.755,-0.075
,-0.039,,,,,,,,0.07,0.873,-0.075
,-0.04,,,,,,,,0.069,0.999,-0.073
,-0.039,,,,,,,,0.069,1.137,-0.071
,-0.039,,,,,,,,0.07,1.286,-0.069
,-0.039,,,,,,,,0.069,1.44,-0.068
,-0.04,,,,,,,,0.068,1.598,-0.069
,-0.038,,,,,,,,0.072,1.759,-0.069
,-0.036,,,,,,,,0.078,1.91,-0.07
,-0.035,,,,,,,,0.085,2.04,-0.069
,-0.034,,,,,,,,0.088,2.139,-0.07
,-0.034,,,,,,,,0.089,2.213,-0.069
,-0.035,,,,,,,,0.09,2.262,-0.069
,-0.034,,,,,,,,0.09,2.281,-0.066
,-0.034,,,,,,,,0.09,2.253,-0.064
,-0.035,,,,,,,,0.091,2.173,-0.063
,-0.034,,,,,,,,0.093,2.049,-0.064
,-0.034,,,,,,,,0.095,1.897,-0.065
,-0.035,,,,,,,,0.095,1.731,-0.065
,-0.035,,,,,,,,0.095,1.559,-0.065
,-0.033,,,,,,,,0.094,1.384,-0.065
,-0.031,,,,,,,,0.095,1.199,-0.065
,-0.029,,,,,,,,0.094,0.995,-0.063
,-0.03,,,,,,,,0.095,0.772,-0.061
,-0.03,,,,,,,,0.095,0.539,-0.059
,-0.03,,,,,,,,0.095,0.305,-0.058
,-0.029,,,,,,,,0.094,0.084,-0.059
,-0.03,,,,,,,,0.095,-0.117,-0.059
,-0.03,,,,,,,,0.095,-0.285,-0.06
,-0.03,,,,,,,,0.095,-0.41,-0.059
,-0.027,,,,,,,,0.094,-0.489,-0.059
,-0.026,,,,,,,,0.095,-0.538,-0.059
,-0.025,,,,,,,,0.095,-0.569,-0.06
,-0.024,,,,,,,,0.097,-0.59,-0.061
,-0.024,,,,,,,,0.099,-0.594,-0.06
,-0.025,,,,,,,,0.104,-0.58,-0.057
,-0.025,,,,,,,,0.108,-0.553,-0.056
,-0.024,,,,,,,,0.112,-0.526,-0.054
,-0.024,,,,,,,,0.114,-0.504,-0.054
,-0.024,,,,,,,,0.114,-0.484,-0.054
,-0.025,,,,,,,,0.115,-0.465,-0.054
,-0.025,,,,,,,,0.115,-0.448,-0.054
,-0.023,,,,,,,,0.114,-0.432,-0.055
,-0.019,,,,,,,,0.115,-0.416,-0.055
,-0.014,,,,,,,,0.115,-0.399,-0.055
,-0.011,,,,,,,,0.114,-0.379,-0.052
,-0.01,,,,,,,,0.114,-0.356,-0.05
,-0.008,,,,,,,,0.114,-0.333,-0.05
,-0.006,,,,,,,,0.116,-0.313,-0.049
,-0.004,,,,,,,,0.119,-0.295,-0.049
,-0.004,,,,,,,,0.125,-0.277,-0.049
,-0.001,,,,,,,,0.131,-0.259,-0.05
,0.003,,,,,,,,0.137,-0.239,-0.05
,0.011,,,,,,,,0.141,-0.221,-0.05
,0.015,,,,,,,,0.145,-0.205,-0.049
,0.012,,,,,,,,0.147,-0.195,-0.05
,0.007,,,,,,,,0.149,-0.19,-0.05
,0.002,,,,,,,,0.149,-0.188,-0.048
,0.0,,,,,,,,0.149,-0.184,-0.046
,-0.005,,,,,,,,0.149,-0.18,-0.045
,-0.016,,,,,,,,0.15,-0.173,-0.044
,-0.027,,,,,,,,0.149,-0.168,-0.044
,-0.03,,,,,,,,0.148,-0.163,-0.044
,-0.026,,,,,,,,0.148,-0.159,-0.042
,-0.02,,,,,,,,0.15,-0.154,-0.04
,-0.017,,,,,,,,0.155,-0.15,-0.04
,-0.015,,,,,,,,0.161,-0.144,-0.04
,-0.014,,,,,,,,0.166,-0.136,-0.039
,-0.011,,,,,,,,0.166,-0.131,-0.036
,-0.01,,,,,,,,0.164,-0.129,-0.035
,-0.008,,,,,,,,0.163,-0.134,-0.034
,-0.006,,,,,,,,0.164,-0.139,-0.035
,-0.004,,,,,,,,0.167,-0.139,-0.034
,-0.003,,,,,,,,0.172,-0.134,-0.032
,0.0,,,,,,,,0.18,-0.129,-0.03
,0.003,,,,,,,,0.191,-0.127,-0.03
,0.006,,,,,,,,0.199,-0.125,-0.03
,0.002,,,,,,,,0.199,-0.122,-0.028
,-0.004,,,,,,,,0.192,-0.118,-0.026
,-0.01,,,,,,,,0.189,-0.115,-0.024
,-0.008,,,,,,,,0.195,-0.112,-0.024
,-0.003,,,,,,,,0.206,-0.111,-0.024
,0.002,,,,,,,,0.213,-0.107,-0.024
,0.007,,,,,,,,0.215,-0.104,-0.022
,0.009,,,,,,,,0.215,-0.1,-0.019
,0.011,,,,,,,,0.213,-0.097,-0.018
,0.014,,,,,,,,0.213,-0.095,-0.019
,0.016,,,,,,,,0.216,-0.095,-0.019
,0.02,,,,,,,,0.223,-0.098,-0.02
,0.024,,,,,,,,0.23,-0.1,-0.02
,0.029,,,,,,,,0.233,-0.1,-0.019
,0.032,,,,,,,,0.236,-0.1,-0.02
,0.036,,,,,,,,0.243,-0.099,-0.019
,0.038,,,,,,,,0.25,-0.099,-0.02
,0.039,,,,,,,,0.254,-0.1,-0.02
,0.037,,,,,,,,0.248,-0.099,-0.021
,0.036,,,,,,,,0.242,-0.099,-0.02
,0.034,,,,,,,,0.241,-0.1,-0.018
,0.034,,,,,,,,0.25,-0.1,-0.013
,0.035,,,,,,,,0.265,-0.099,-0.009
,0.035,,,,,,,,0.277,-0.1,-0.007
,0.034,,,,,,,,0.286,-0.1,-0.006
,0.034,,,,,,,,0.292,-0.098,-0.003
,0.035,,,,,,,,0.295,-0.097,0.001
,0.035,,,,,,,,0.295,-0.094,0.004
,0.035,,,,,,,,0.293,-0.094,0.006
,0.034,,,,,,,,0.293,-0.094,0.008
,0.036,,,,,,,,0.296,-0.095,0.012
,0.037,,,,,,,,0.302,-0.095,0.016
,0.035,,,,,,,,0.31,-0.095,0.02
,0.029,,,,,,,,0.316,-0.093,0.022
,0.028,,,,,,,,0.322,-0.09,0.023
,0.035,,,,,,,,0.327,-0.089,0.026
,0.049,,,,,,,,0.334,-0.089,0.031
,0.059,,,,,,,,0.34,-0.09,0.034
,0.061,,,,,,,,0.344,-0.09,0.036
,0.057,,,,,,,,0.348,-0.089,0.035
,0.054,,,,,,,,0.351,-0.09,0.034
,0.053,,,,,,,,0.352,-0.09,0.035
,0.055,,,,,,,,0.355,-0.089,0.035
,0.055,,,,,,,,0.357,-0.088,0.034
,0.054,,,,,,,,0.359,-0.085,0.033
,0.054,,,,,,,,0.36,-0.085,0.036
,0.054,,,,,,,,0.361,-0.084,0.04
,0.055,,,,,,,,0.359,-0.085,0.044
,0.055,,,,,,,,0.357,-0.085,0.048
,0.055,,,,,,,,0.358,-0.084,0.049
,0.054,,,,,,,,0.363,-0.084,0.049
,0.052,,,,,,,,0.371,-0.085,0.047
,0.054,,,,,,,,0.38,-0.085,0.05
,0.065,,,,,,,,0.384,-0.083,0.056
,0.079,,,,,,,,0.387,-0.081,0.065
,0.09,,,,,,,,0.392,-0.079,0.073
,0.097,,,,,,,,0.397,-0.078,0.078
,0.099,,,,,,,,0.399,-0.08,0.079
,0.099,,,,,,,,0.399,-0.08,0.08
,0.096,,,,,,,,0.396,-0.08,0.079
,0.094,,,,,,,,0.393,-0.079,0.08
,0.093,,,,,,,,0.391,-0.076,0.08
,0.095,,,,,,,,0.389,-0.074,0.079
,0.096,,,,,,,,0.389,-0.074,0.077
,0.094,,,,,,,,0.39,-0.074,0.077
,0.093,,,,,,,,0.389,-0.075,0.084
,0.092,,,,,,,,0.387,-0.074,0.099
,0.09,,,,,,,,0.385,-0.074,0.11
,0.089,,,,,,,,0.381,-0.075,0.112
,0.088,,,,,,,,0.379,-0.075,0.107
,0.091,,,,,,,,0.38,-0.074,0.103
,0.092,,,,,,,,0.381,-0.071,0.101
,0.089,,,,,,,,0.38,-0.069,0.1
,0.083,,,,,,,,0.374,-0.069,0.097
,0.078,,,,,,,,0.365,-0.07,0.096
,0.073,,,,,,,,0.355,-0.07,0.094
,0.067,,,,,,,,0.347,-0.069,0.092
,0.064,,,,,,,,0.34,-0.069,0.089
,0.063,,,,,,,,0.331,-0.07,0.088
,0.059,,,,,,,,0.323,-0.07,0.087
,0.049,,,,,,,,0.315,-0.069,0.083
,0.039,,,,,,,,0.308,-0.066,0.078
,0.045,,,,,,,,0.3,-0.064,0.079
,0.068,,,,,,,,0.291,-0.064,0.089
,0.093,,,,,,,,0.283,-0.065,0.1
,0.1,,,,,,,,0.275,-0.065,0.105
,0.089,,,,,,,,0.268,-0.066,0.101
,0.07,,,,,,,,0.26,-0.064,0.095
,0.055,,,,,,,,0.252,-0.063,0.089
,0.046,,,,,,,,0.247,-0.061,0.086
