I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.011,,,,,,,,-0.066,-0.025,-0.03
,-0.005,,,,,,,,-0.065,-0.025,-0.03
,0.0,,,,,,,,-0.065,-0.024,-0.029
,0.003,,,,,,,,-0.064,-0.021,-0.029
,0.007,,,,,,,,-0.064,-0.019,-0.029
,0.01,,,,,,,,-0.062,-0.016,-0.03
,0.014,,,,,,,,-0.06,-0.014,-0.03
,0.02,,,,,,,,-0.059,-0.014,-0.028
,0.023,,,,,,,,-0.059,-0.014,-0.025
,0.025,,,,,,,,-0.06,-0.014,-0.025
,0.025,,,,,,,,-0.058,-0.012,-0.025
,0.03,,,,,,,,-0.054,-0.009,-0.024
,0.038,,,,,,,,-0.052,-0.008,-0.022
,0.047,,,,,,,,-0.05,-0.006,-0.02
,0.049,,,,,,,,-0.05,-0.004,-0.018
,0.045,,,,,,,,-0.05,-0.001,-0.018
,0.039,,,,,,,,-0.049,0.0,-0.02
,0.037,,,,,,,,-0.048,0.0,-0.021
,0.037,,,,,,,,-0.046,0.0,-0.02
,0.031,,,,,,,,-0.044,0.0,-0.019
,0.017,,,,,,,,-0.043,0.002,-0.016
,-0.001,,,,,,,,-0.045,0.004,-0.015
,-0.02,,,,,,,,-0.046,0.007,-0.015
,-0.033,,,,,,,,-0.048,0.01,-0.014
,-0.029,,,,,,,,-0.049,0.01,-0.013
,-0.005,,,,,,,,-0.05,0.009,-0.012
,0.03,,,,,,,,-0.05,0.01,-0.009
,0.064,,,,,,,,-0.049,0.011,-0.009
,0.087,,,,,,,,-0.049,0.013,-0.009
,0.097,,,,,,,,-0.05,0.016,-0.011
,0.095,,,,,,,,-0.049,0.019,-0.011
,0.091,,,,,,,,-0.049,0.019,-0.009
,0.087,,,,,,,,-0.049,0.017,-0.008
,0.088,,,,,,,,-0.05,0.017,-0.006
,0.091,,,,,,,,-0.049,0.024,-0.003
,0.091,,,,,,,,-0.049,0.035,-0.001
,0.09,,,,,,,,-0.05,0.045,0.0
,0.086,,,,,,,,-0.05,0.049,0.001
,0.085,,,,,,,,-0.049,0.05,0.004
,0.085,,,,,,,,-0.049,0.049,0.006
,0.087,,,,,,,,-0.049,0.05,0.008
,0.084,,,,,,,,-0.05,0.05,0.009
,0.079,,,,,,,,-0.05,0.049,0.012
,0.079,,,,,,,,-0.049,0.049,0.013
,0.096,,,,,,,,-0.049,0.05,0.016
,0.125,,,,,,,,-0.05,0.05,0.018
,0.15,,,,,,,,-0.049,0.05,0.02
,0.154,,,,,,,,-0.049,0.049,0.019
,0.145,,,,,,,,-0.049,0.05,0.016
,0.136,,,,,,,,-0.051,0.051,0.013
,0.135,,,,,,,,-0.052,0.052,0.012
,0.135,,,,,,,,-0.054,0.055,0.015
,0.134,,,,,,,,-0.056,0.056,0.019
,0.13,,,,,,,,-0.056,0.055,0.022
,0.128,,,,,,,,-0.054,0.055,0.026
,0.124,,,,,,,,-0.054,0.054,0.027
,0.12,,,,,,,,-0.055,0.055,0.03
,0.116,,,,,,,,-0.055,0.056,0.034
,0.116,,,,,,,,-0.054,0.056,0.039
,0.115,,,,,,,,-0.054,0.053,0.041
,0.113,,,,,,,,-0.054,0.052,0.04
,0.108,,,,,,,,-0.055,0.055,0.044
,0.104,,,,,,,,-0.054,0.064,0.054
,0.098,,,,,,,,-0.054,0.073,0.063
,0.093,,,,,,,,-0.054,0.075,0.064
,0.088,,,,,,,,-0.055,0.068,0.055
,0.085,,,,,,,,-0.054,0.059,0.045
,0.08,,,,,,,,-0.054,0.053,0.038
,0.076,,,,,,,,-0.054,0.048,0.032
,0.073,,,,,,,,-0.055,0.042,0.026
,0.072,,,,,,,,-0.054,0.036,0.017
,0.064,,,,,,,,-0.054,0.029,0.01
,0.048,,,,,,,,-0.055,0.023,0.003
,0.023,,,,,,,,-0.056,0.017,-0.002
,-0.004,,,,,,,,-0.054,0.012,-0.008
,-0.028,,,,,,,,-0.051,0.007,-0.016
,-0.044,,,,,,,,-0.054,0.005,-0.025
,-0.048,,,,,,,,-0.065,0.003,-0.032
,-0.042,,,,,,,,-0.075,0.001,-0.037
,-0.038,,,,,,,,-0.08,-0.002,-0.041
,-0.038,,,,,,,,-0.078,-0.005,-0.043
,-0.041,,,,,,,,-0.075,-0.009,-0.045
,-0.039,,,,,,,,-0.073,-0.011,-0.045
,-0.038,,,,,,,,-0.074,-0.014,-0.044
,-0.04,,,,,,,,-0.074,-0.016,-0.045
,-0.044,,,,,,,,-0.075,-0.02,-0.045
,-0.039,,,,,,,,-0.074,-0.024,-0.044
,-0.03,,,,,,,,-0.074,-0.028,-0.043
,-0.026,,,,,,,,-0.074,-0.029,-0.043
,-0.038,,,,,,,,-0.075,-0.029,-0.047
,-0.06,,,,,,,,-0.075,-0.027,-0.052
,-0.079,,,,,,,,-0.074,-0.03,-0.059
,-0.083,,,,,,,,-0.074,-0.039,-0.067
,-0.078,,,,,,,,-0.075,-0.049,-0.072
,-0.072,,,,,,,,-0.074,-0.057,-0.076
,-0.072,,,,,,,,-0.074,-0.06,-0.076
,-0.075,,,,,,,,-0.074,-0.059,-0.075
,-0.076,,,,,,,,-0.075,-0.059,-0.074
,-0.078,,,,,,,,-0.074,-0.059,-0.075
,-0.081,,,,,,,,-0.074,-0.06,-0.075
,-0.089,,,,,,,,-0.075,-0.059,-0.075
,-0.1,,,,,,,,-0.075,-0.059,-0.074
,-0.11,,,,,,,,-0.075,-0.06,-0.074
,-0.12,,,,,,,,-0.074,-0.06,-0.075
,-0.128,,,,,,,,-0.074,-0.059,-0.075
,-0.13,,,,,,,,-0.075,-0.059,-0.074
,-0.13,,,,,,,,-0.074,-0.06,-0.075
,-0.129,,,,,,,,-0.074,-0.061,-0.075
,-0.13,,,,,,,,-0.074,-0.064,-0.075
,-0.13,,,,,,,,-0.075,-0.064,-0.074
,-0.13,,,,,,,,-0.076,-0.064,-0.075
,-0.129,,,,,,,,-0.074,-0.064,-0.075
,-0.13,,,,,,,,-0.073,-0.065,-0.075
,-0.13,,,,,,,,-0.073,-0.064,-0.074
,-0.13,,,,,,,,-0.08,-0.065,-0.075
,-0.129,,,,,,,,-0.092,-0.065,-0.075
,-0.13,,,,,,,,-0.104,-0.065,-0.075
,-0.13,,,,,,,,-0.11,-0.062,-0.072
,-0.13,,,,,,,,-0.112,-0.062,-0.073
,-0.129,,,,,,,,-0.118,-0.069,-0.08
,-0.13,,,,,,,,-0.131,-0.081,-0.093
,-0.13,,,,,,,,-0.14,-0.089,-0.104
,-0.13,,,,,,,,-0.141,-0.09,-0.109
,-0.129,,,,,,,,-0.136,-0.086,-0.11
,-0.13,,,,,,,,-0.133,-0.084,-0.11
,-0.13,,,,,,,,-0.134,-0.084,-0.109
,-0.13,,,,,,,,-0.135,-0.085,-0.11
,-0.13,,,,,,,,-0.134,-0.083,-0.111
,-0.131,,,,,,,,-0.135,-0.081,-0.114
,-0.129,,,,,,,,-0.135,-0.079,-0.115
,-0.124,,,,,,,,-0.135,-0.08,-0.114
,-0.119,,,,,,,,-0.134,-0.079,-0.114
,-0.117,,,,,,,,-0.136,-0.078,-0.117
,-0.116,,,,,,,,-0.137,-0.078,-0.119
,-0.114,,,,,,,,-0.134,-0.085,-0.12
,-0.111,,,,,,,,-0.13,-0.099,-0.118
,-0.11,,,,,,,,-0.135,-0.115,-0.12
,-0.108,,,,,,,,-0.149,-0.125,-0.126
,-0.106,,,,,,,,-0.169,-0.134,-0.138
,-0.101,,,,,,,,-0.19,-0.146,-0.151
,-0.1,,,,,,,,-0.207,-0.162,-0.164
,-0.101,,,,,,,,-0.215,-0.17,-0.17
,-0.103,,,,,,,,-0.21,-0.165,-0.167
,-0.099,,,,,,,,-0.198,-0.153,-0.158
,-0.085,,,,,,,,-0.193,-0.147,-0.153
,-0.056,,,,,,,,-0.19,-0.144,-0.148
,-0.019,,,,,,,,-0.18,-0.135,-0.14
,0.014,,,,,,,,-0.155,-0.113,-0.122
,0.04,,,,,,,,-0.121,-0.084,-0.101
,0.055,,,,,,,,-0.089,-0.056,-0.08
,0.064,,,,,,,,-0.059,-0.031,-0.062
,0.07,,,,,,,,-0.03,-0.005,-0.045
,0.076,,,,,,,,0.001,0.023,-0.026
,0.092,,,,,,,,0.048,0.061,0.001
,0.122,,,,,,,,0.118,0.112,0.043
,0.167,,,,,,,,0.21,0.176,0.1
,0.219,,,,,,,,0.304,0.244,0.159
,0.271,,,,,,,,0.385,0.311,0.213
,0.306,,,,,,,,0.451,0.369,0.259
,0.316,,,,,,,,0.505,0.417,0.299
,0.323,,,,,,,,0.562,0.464,0.342
,0.368,,,,,,,,0.626,0.526,0.396
,0.468,,,,,,,,0.701,0.607,0.466
,0.576,,,,,,,,0.777,0.692,0.54
,0.628,,,,,,,,0.835,0.76,0.604
,0.606,,,,,,,,0.871,0.801,0.647
,0.56,,,,,,,,0.905,0.825,0.675
,0.533,,,,,,,,0.944,0.841,0.692
,0.523,,,,,,,,0.978,0.851,0.701
,0.493,,,,,,,,0.984,0.846,0.695
,0.43,,,,,,,,0.963,0.824,0.672
,0.347,,,,,,,,0.929,0.783,0.633
,0.259,,,,,,,,0.901,0.728,0.582
,0.168,,,,,,,,0.884,0.667,0.528
,0.077,,,,,,,,0.881,0.617,0.487
,0.0,,,,,,,,0.883,0.577,0.458
,-0.06,,,,,,,,0.87,0.535,0.43
,-0.104,,,,,,,,0.822,0.477,0.387
,-0.141,,,,,,,,0.739,0.409,0.338
,-0.168,,,,,,,,0.634,0.342,0.294
,-0.187,,,,,,,,0.522,0.282,0.261
,-0.199,,,,,,,,0.406,0.225,0.225
,-0.208,,,,,,,,0.292,0.165,0.182
,-0.216,,,,,,,,0.184,0.105,0.135
,-0.227,,,,,,,,0.085,0.043,0.096
,-0.24,,,,,,,,-0.001,-0.013,0.065
,-0.249,,,,,,,,-0.069,-0.059,0.035
,-0.246,,,,,,,,-0.111,-0.086,0.002
,-0.232,,,,,,,,-0.126,-0.097,-0.027
,-0.218,,,,,,,,-0.128,-0.1,-0.049
,-0.21,,,,,,,,-0.125,-0.103,-0.062
,-0.206,,,,,,,,-0.121,-0.105,-0.07
,-0.198,,,,,,,,-0.116,-0.104,-0.073
,-0.191,,,,,,,,-0.114,-0.104,-0.075
,-0.187,,,,,,,,-0.113,-0.104,-0.073
,-0.184,,,,,,,,-0.113,-0.105,-0.072
,-0.179,,,,,,,,-0.109,-0.105,-0.074
,-0.175,,,,,,,,-0.106,-0.104,-0.081
,-0.171,,,,,,,,-0.105,-0.105,-0.087
,-0.168,,,,,,,,-0.104,-0.105,-0.09
,-0.164,,,,,,,,-0.102,-0.104,-0.088
,-0.159,,,,,,,,-0.099,-0.104,-0.084
,-0.157,,,,,,,,-0.097,-0.104,-0.084
,-0.156,,,,,,,,-0.096,-0.105,-0.084
,-0.155,,,,,,,,-0.093,-0.104,-0.084
,-0.154,,,,,,,,-0.09,-0.104,-0.084
,-0.155,,,,,,,,-0.089,-0.104,-0.084
,-0.154,,,,,,,,-0.09,-0.105,-0.084
,-0.151,,,,,,,,-0.089,-0.105,-0.084
,-0.149,,,,,,,,-0.088,-0.104,-0.085
,-0.15,,,,,,,,-0.087,-0.105,-0.086
,-0.15,,,,,,,,-0.085,-0.105,-0.085
,-0.147,,,,,,,,-0.083,-0.105,-0.083
,-0.144,,,,,,,,-0.083,-0.104,-0.08
,-0.146,,,,,,,,-0.085,-0.105,-0.08
,-0.148,,,,,,,,-0.085,-0.105,-0.079
,-0.145,,,,,,,,-0.085,-0.105,-0.08
,-0.131,,,,,,,,-0.082,-0.104,-0.079
,-0.108,,,,,,,,-0.081,-0.105,-0.08
,-0.08,,,,,,,,-0.08,-0.105,-0.08
,-0.058,,,,,,,,-0.08,-0.105,-0.08
,-0.05,,,,,,,,-0.079,-0.104,-0.08
,-0.062,,,,,,,,-0.078,-0.105,-0.08
,-0.078,,,,,,,,-0.075,-0.105,-0.079
,-0.083,,,,,,,,-0.074,-0.105,-0.08
,-0.07,,,,,,,,-0.075,-0.104,-0.078
,-0.045,,,,,,,,-0.075,-0.105,-0.074
,-0.021,,,,,,,,-0.071,-0.105,-0.07
,-0.01,,,,,,,,-0.071,-0.105,-0.071
,-0.016,,,,,,,,-0.081,-0.104,-0.083
,-0.039,,,,,,,,-0.1,-0.105,-0.103
,-0.069,,,,,,,,-0.114,-0.105,-0.118
,-0.098,,,,,,,,-0.117,-0.105,-0.123
,-0.118,,,,,,,,-0.112,-0.104,-0.118
,-0.129,,,,,,,,-0.109,-0.104,-0.114
,-0.131,,,,,,,,-0.109,-0.102,-0.113
,-0.13,,,,,,,,-0.109,-0.1,-0.114
,-0.13,,,,,,,,-0.11,-0.099,-0.115
,-0.134,,,,,,,,-0.11,-0.1,-0.115
,-0.135,,,,,,,,-0.11,-0.101,-0.114
,-0.133,,,,,,,,-0.109,-0.101,-0.115
,-0.129,,,,,,,,-0.109,-0.099,-0.114
,-0.128,,,,,,,,-0.11,-0.098,-0.113
,-0.127,,,,,,,,-0.11,-0.096,-0.111
,-0.124,,,,,,,,-0.11,-0.095,-0.11
,-0.12,,,,,,,,-0.109,-0.094,-0.109
,-0.12,,,,,,,,-0.11,-0.095,-0.11
,-0.119,,,,,,,,-0.11,-0.095,-0.11
,-0.116,,,,,,,,-0.11,-0.095,-0.11
,-0.112,,,,,,,,-0.109,-0.095,-0.11
,-0.112,,,,,,,,-0.11,-0.096,-0.11
,-0.111,,,,,,,,-0.11,-0.095,-0.109
,-0.109,,,,,,,,-0.11,-0.093,-0.11
,-0.105,,,,,,,,-0.109,-0.09,-0.109
,-0.102,,,,,,,,-0.11,-0.09,-0.109
,-0.095,,,,,,,,-0.11,-0.09,-0.106
,-0.085,,,,,,,,-0.11,-0.09,-0.105
,-0.076,,,,,,,,-0.109,-0.089,-0.104
,-0.073,,,,,,,,-0.11,-0.09,-0.105
,-0.068,,,,,,,,-0.11,-0.09,-0.105
,-0.059,,,,,,,,-0.11,-0.09,-0.105
,-0.051,,,,,,,,-0.109,-0.089,-0.104
,-0.053,,,,,,,,-0.109,-0.088,-0.105
,-0.05,,,,,,,,-0.109,-0.086,-0.105
,-0.027,,,,,,,,-0.11,-0.085,-0.105
,0.0,,,,,,,,-0.11,-0.084,-0.105
,-0.01,,,,,,,,-0.11,-0.084,-0.105
,-0.068,,,,,,,,-0.108,-0.085,-0.103
,-0.134,,,,,,,,-0.106,-0.084,-0.101
,-0.159,,,,,,,,-0.104,-0.083,-0.099
,-0.137,,,,,,,,-0.105,-0.082,-0.099
,-0.095,,,,,,,,-0.104,-0.08,-0.1
,-0.061,,,,,,,,-0.102,-0.08,-0.101
,-0.041,,,,,,,,-0.1,-0.079,-0.1
,-0.032,,,,,,,,-0.099,-0.08,-0.098
,-0.032,,,,,,,,-0.099,-0.079,-0.096
,-0.04,,,,,,,,-0.1,-0.08,-0.095
,-0.051,,,,,,,,-0.1,-0.08,-0.094
,-0.061,,,,,,,,-0.101,-0.08,-0.095
,-0.065,,,,,,,,-0.099,-0.078,-0.095
,-0.063,,,,,,,,-0.096,-0.077,-0.095
,-0.065,,,,,,,,-0.095,-0.075,-0.094
,-0.075,,,,,,,,-0.095,-0.074,-0.095
,-0.086,,,,,,,,-0.095,-0.074,-0.095
,-0.09,,,,,,,,-0.094,-0.075,-0.093
,-0.083,,,,,,,,-0.091,-0.075,-0.091
,-0.074,,,,,,,,-0.089,-0.074,-0.09
,-0.069,,,,,,,,-0.089,-0.072,-0.089
,-0.066,,,,,,,,-0.089,-0.073,-0.09
,-0.063,,,,,,,,-0.09,-0.078,-0.09
,-0.061,,,,,,,,-0.091,-0.088,-0.09
,-0.051,,,,,,,,-0.09,-0.094,-0.089
,-0.029,,,,,,,,-0.088,-0.094,-0.09
,-0.024,,,,,,,,-0.085,-0.091,-0.09
,-0.067,,,,,,,,-0.084,-0.088,-0.088
,-0.138,,,,,,,,-0.085,-0.089,-0.086
,-0.164,,,,,,,,-0.085,-0.089,-0.084
,-0.106,,,,,,,,-0.083,-0.088,-0.084
,-0.012,,,,,,,,-0.081,-0.086,-0.084
,0.034,,,,,,,,-0.079,-0.084,-0.085
,0.013,,,,,,,,-0.078,-0.084,-0.086
,-0.027,,,,,,,,-0.08,-0.085,-0.084
,-0.049,,,,,,,,-0.081,-0.086,-0.082
,-0.056,,,,,,,,-0.08,-0.085,-0.081
,-0.07,,,,,,,,-0.079,-0.084,-0.08
,-0.084,,,,,,,,-0.076,-0.081,-0.079
,-0.09,,,,,,,,-0.075,-0.08,-0.08
,-0.087,,,,,,,,-0.074,-0.079,-0.079
,-0.086,,,,,,,,-0.075,-0.08,-0.08
,-0.086,,,,,,,,-0.075,-0.08,-0.08
,-0.084,,,,,,,,-0.076,-0.081,-0.081
,-0.082,,,,,,,,-0.075,-0.079,-0.08
,-0.085,,,,,,,,-0.073,-0.078,-0.077
,-0.087,,,,,,,,-0.07,-0.076,-0.075
,-0.085,,,,,,,,-0.07,-0.074,-0.074
,-0.083,,,,,,,,-0.07,-0.074,-0.074
,-0.085,,,,,,,,-0.069,-0.075,-0.075
,-0.086,,,,,,,,-0.068,-0.075,-0.074
,-0.085,,,,,,,,-0.065,-0.074,-0.074
,-0.083,,,,,,,,-0.064,-0.073,-0.075
,-0.086,,,,,,,,-0.064,-0.072,-0.076
,-0.086,,,,,,,,-0.064,-0.07,-0.075
,-0.08,,,,,,,,-0.063,-0.069,-0.073
,-0.071,,,,,,,,-0.06,-0.069,-0.07
,-0.066,,,,,,,,-0.06,-0.07,-0.07
,-0.064,,,,,,,,-0.06,-0.07,-0.07
,-0.06,,,,,,,,-0.06,-0.069,-0.069
,-0.055,,,,,,,,-0.056,-0.068,-0.068
,-0.051,,,,,,,,-0.052,-0.066,-0.065
,-0.049,,,,,,,,-0.048,-0.063,-0.064
,-0.044,,,,,,,,-0.046,-0.062,-0.065
,-0.039,,,,,,,,-0.045,-0.06,-0.064
,-0.037,,,,,,,,-0.044,-0.058,-0.063
,-0.036,,,,,,,,-0.041,-0.056,-0.06
,-0.035,,,,,,,,-0.038,-0.055,-0.06
,-0.034,,,,,,,,-0.033,-0.055,-0.06
,-0.034,,,,,,,,-0.03,-0.055,-0.06
,-0.034,,,,,,,,-0.027,-0.053,-0.058
,-0.031,,,,,,,,-0.026,-0.051,-0.056
,-0.028,,,,,,,,-0.024,-0.048,-0.054
,-0.029,,,,,,,,-0.022,-0.046,-0.055
,-0.03,,,,,,,,-0.019,-0.045,-0.054
,-0.031,,,,,,,,-0.018,-0.044,-0.053
,-0.029,,,,,,,,-0.016,-0.044,-0.05
,-0.029,,,,,,,,-0.014,-0.044,-0.05
,-0.027,,,,,,,,-0.011,-0.042,-0.05
,-0.024,,,,,,,,-0.009,-0.04,-0.05
,-0.023,,,,,,,,-0.008,-0.037,-0.048
,-0.024,,,,,,,,-0.006,-0.035,-0.045
,-0.024,,,,,,,,-0.003,-0.035,-0.044
,-0.021,,,,,,,,-0.001,-0.035,-0.044
,-0.019,,,,,,,,0.0,-0.034,-0.044
,-0.018,,,,,,,,0.001,-0.034,-0.042
,-0.02,,,,,,,,0.004,-0.031,-0.04
,-0.022,,,,,,,,0.005,-0.029,-0.04
,-0.022,,,,,,,,0.007,-0.026,-0.04
,-0.02,,,,,,,,0.009,-0.024,-0.04
,-0.006,,,,,,,,0.015,-0.023,-0.036
,0.021,,,,,,,,0.022,-0.02,-0.031
,0.052,,,,,,,,0.027,-0.018,-0.028
,0.077,,,,,,,,0.03,-0.017,-0.026
,0.087,,,,,,,,0.034,-0.015,-0.024
,0.081,,,,,,,,0.041,-0.012,-0.023
,0.061,,,,,,,,0.047,-0.01,-0.02
,0.03,,,,,,,,0.051,-0.009,-0.019
,0.005,,,,,,,,0.055,-0.007,-0.017
,0.0,,,,,,,,0.059,-0.005,-0.015
,0.017,,,,,,,,0.066,0.0,-0.012
,0.047,,,,,,,,0.071,0.006,-0.011
,0.08,,,,,,,,0.077,0.013,-0.009
,0.107,,,,,,,,0.081,0.018,-0.008
,0.13,,,,,,,,0.085,0.024,-0.004
,0.146,,,,,,,,0.086,0.029,-0.001
,0.156,,,,,,,,0.093,0.036,0.002
,0.159,,,,,,,,0.109,0.044,0.005
,0.153,,,,,,,,0.13,0.051,0.008
,0.144,,,,,,,,0.144,0.054,0.009
,0.138,,,,,,,,0.148,0.053,0.011
,0.136,,,,,,,,0.148,0.053,0.013
,0.134,,,,,,,,0.156,0.061,0.017
,0.129,,,,,,,,0.173,0.075,0.021
,0.124,,,,,,,,0.194,0.089,0.024
,0.118,,,,,,,,0.21,0.094,0.027
,0.113,,,,,,,,0.219,0.095,0.029
,0.106,,,,,,,,0.217,0.094,0.03
,0.102,,,,,,,,0.211,0.096,0.03
,0.099,,,,,,,,0.21,0.099,0.035
,0.098,,,,,,,,0.219,0.103,0.043
,0.093,,,,,,,,0.233,0.105,0.052
,0.084,,,,,,,,0.244,0.105,0.055
,0.079,,,,,,,,0.247,0.105,0.054
,0.081,,,,,,,,0.249,0.104,0.056
,0.093,,,,,,,,0.252,0.106,0.062
,0.107,,,,,,,,0.254,0.108,0.07
,0.117,,,,,,,,0.255,0.111,0.078
,0.116,,,,,,,,0.252,0.113,0.08
,0.11,,,,,,,,0.255,0.115,0.08
,0.106,,,,,,,,0.259,0.116,0.079
,0.109,,,,,,,,0.269,0.12,0.082
,0.112,,,,,,,,0.281,0.132,0.09
,0.112,,,,,,,,0.295,0.147,0.103
,0.108,,,,,,,,0.305,0.159,0.113
,0.106,,,,,,,,0.31,0.165,0.12
,0.107,,,,,,,,0.31,0.165,0.121
,0.117,,,,,,,,0.309,0.165,0.12
,0.134,,,,,,,,0.309,0.164,0.119
,0.15,,,,,,,,0.315,0.165,0.119
,0.153,,,,,,,,0.326,0.165,0.122
,0.147,,,,,,,,0.34,0.165,0.124
,0.142,,,,,,,,0.348,0.164,0.124
,0.145,,,,,,,,0.35,0.163,0.125
,0.146,,,,,,,,0.349,0.164,0.125
,0.141,,,,,,,,0.35,0.167,0.127
,0.137,,,,,,,,0.35,0.169,0.128
,0.145,,,,,,,,0.349,0.17,0.13
,0.161,,,,,,,,0.346,0.169,0.13
,0.175,,,,,,,,0.345,0.17,0.13
,0.179,,,,,,,,0.344,0.17,0.129
,0.177,,,,,,,,0.345,0.17,0.13
,0.173,,,,,,,,0.344,0.169,0.129
,0.171,,,,,,,,0.345,0.17,0.13
,0.174,,,,,,,,0.345,0.17,0.13
,0.186,,,,,,,,0.345,0.17,0.13
,0.197,,,,,,,,0.344,0.169,0.13
,0.201,,,,,,,,0.345,0.17,0.13
,0.196,,,,,,,,0.344,0.173,0.133
,0.189,,,,,,,,0.345,0.175,0.135
,0.185,,,,,,,,0.345,0.175,0.135
,0.182,,,,,,,,0.346,0.175,0.135
,0.177,,,,,,,,0.343,0.174,0.134
,0.174,,,,,,,,0.337,0.174,0.135
,0.17,,,,,,,,0.329,0.175,0.135
,0.165,,,,,,,,0.324,0.175,0.135
,0.16,,,,,,,,0.318,0.175,0.134
,0.159,,,,,,,,0.312,0.176,0.136
,0.158,,,,,,,,0.305,0.176,0.136
,0.15,,,,,,,,0.3,0.175,0.135
,0.137,,,,,,,,0.296,0.168,0.129
,0.134,,,,,,,,0.293,0.16,0.123
,0.152,,,,,,,,0.287,0.151,0.117
,0.179,,,,,,,,0.279,0.142,0.113
,0.192,,,,,,,,0.27,0.135,0.11
,0.18,,,,,,,,0.262,0.127,0.107
,0.146,,,,,,,,0.254,0.119,0.102
,0.106,,,,,,,,0.245,0.112,0.097
,0.073,,,,,,,,0.237,0.105,0.09
,0.059,,,,,,,,0.23,0.1,0.084
,0.064,,,,,,,,0.223,0.094,0.08
,0.076,,,,,,,,0.218,0.088,0.076
,0.079,,,,,,,,0.211,0.081,0.073
,0.072,,,,,,,,0.202,0.075,0.069
,0.059,,,,,,,,0.195,0.069,0.064
,0.051,,,,,,,,0.188,0.066,0.061
,0.047,,,,,,,,0.182,0.062,0.057
,0.042,,,,,,,,0.174,0.056,0.053
,0.035,,,,,,,,0.163,0.051,0.051
,0.029,,,,,,,,0.15,0.044,0.049
,0.024,,,,,,,,0.135,0.038,0.048
,0.017,,,,,,,,0.123,0.032,0.045
,0.01,,,,,,,,0.116,0.028,0.042
,0.002,,,,,,,,0.112,0.023,0.038
,-0.015,,,,,,,,0.109,0.02,0.034
,-0.039,,,,,,,,0.106,0.015,0.031
,-0.048,,,,,,,,0.101,0.012,0.03
,-0.019,,,,,,,,0.098,0.009,0.029
,0.036,,,,,,,,0.094,0.006,0.027
,0.08,,,,,,,,0.09,0.005,0.025
,0.078,,,,,,,,0.085,0.003,0.022
,0.043,,,,,,,,0.082,0.001,0.021
,0.007,,,,,,,,0.078,-0.001,0.018
,-0.013,,,,,,,,0.074,-0.002,0.016
,-0.027,,,,,,,,0.07,-0.004,0.015
,-0.044,,,,,,,,0.067,-0.006,0.013
,-0.058,,,,,,,,0.062,-0.009,0.01
,-0.063,,,,,,,,0.056,-0.01,0.008
,-0.063,,,,,,,,0.047,-0.012,0.007
,-0.065,,,,,,,,0.04,-0.014,0.005
,-0.066,,,,,,,,0.033,-0.019,0.001
,-0.065,,,,,,,,0.028,-0.027,0.0
,-0.063,,,,,,,,0.021,-0.034,0.0
,-0.065,,,,,,,,0.012,-0.04,0.001
,-0.066,,,,,,,,0.005,-0.044,0.0
,-0.065,,,,,,,,0.0,-0.049,-0.004
,-0.063,,,,,,,,-0.006,-0.053,-0.011
,-0.066,,,,,,,,-0.013,-0.058,-0.018
,-0.068,,,,,,,,-0.022,-0.063,-0.024
,-0.065,,,,,,,,-0.03,-0.07,-0.03
,-0.058,,,,,,,,-0.035,-0.076,-0.035
,-0.061,,,,,,,,-0.041,-0.082,-0.041
,-0.075,,,,,,,,-0.051,-0.087,-0.049
,-0.095,,,,,,,,-0.064,-0.092,-0.056
,-0.107,,,,,,,,-0.074,-0.095,-0.059
,-0.107,,,,,,,,-0.075,-0.097,-0.058
,-0.097,,,,,,,,-0.072,-0.099,-0.056
,-0.084,,,,,,,,-0.068,-0.1,-0.054
,-0.077,,,,,,,,-0.069,-0.1,-0.054
,-0.074,,,,,,,,-0.07,-0.099,-0.055
,-0.072,,,,,,,,-0.068,-0.099,-0.055
,-0.063,,,,,,,,-0.065,-0.099,-0.054
,-0.052,,,,,,,,-0.064,-0.1,-0.054
,-0.045,,,,,,,,-0.065,-0.099,-0.054
,-0.048,,,,,,,,-0.064,-0.099,-0.055
,-0.057,,,,,,,,-0.062,-0.099,-0.055
,-0.069,,,,,,,,-0.06,-0.1,-0.054
,-0.072,,,,,,,,-0.059,-0.1,-0.054
,-0.06,,,,,,,,-0.06,-0.099,-0.055
,-0.035,,,,,,,,-0.06,-0.099,-0.054
,-0.008,,,,,,,,-0.058,-0.1,-0.054
,0.003,,,,,,,,-0.056,-0.1,-0.055
,0.0,,,,,,,,-0.055,-0.099,-0.055
,-0.018,,,,,,,,-0.055,-0.1,-0.055
,-0.044,,,,,,,,-0.054,-0.1,-0.054
,-0.069,,,,,,,,-0.052,-0.1,-0.055
,-0.086,,,,,,,,-0.05,-0.099,-0.055
,-0.092,,,,,,,,-0.048,-0.1,-0.054
,-0.089,,,,,,,,-0.048,-0.1,-0.054
,-0.085,,,,,,,,-0.05,-0.1,-0.054
,-0.083,,,,,,,,-0.053,-0.099,-0.055
,-0.084,,,,,,,,-0.058,-0.099,-0.054
,-0.085,,,,,,,,-0.062,-0.1,-0.053
,-0.086,,,,,,,,-0.065,-0.1,-0.051
,-0.085,,,,,,,,-0.065,-0.099,-0.05
,-0.083,,,,,,,,-0.062,-0.1,-0.048
,-0.08,,,,,,,,-0.062,-0.1,-0.049
,-0.079,,,,,,,,-0.07,-0.099,-0.049
